Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,22,CIN,NBA,C,58,NA,344,5.3,13.2,0.405,3,6,0.509,13.4,1.9,8.5,13.7
1962-63,23,TOT,NBA,C,53,NA,1000,5.6,11.5,0.489,2.1,4.4,0.484,11.4,1.7,5.6,13.4
1962-63,23,STL,NBA,C,27,NA,271,4.8,10.6,0.45,2.8,5.2,0.538,11.3,1.1,6.5,12.4
1962-63,23,NYK,NBA,C,26,NA,729,5.9,11.8,0.502,1.9,4.1,0.458,11.4,1.9,5.3,13.7
1963-64,24,TOT,NBA,C,19,NA,259,3.8,9.2,0.409,1.3,2.6,0.474,9,0.7,7.1,8.8
1963-64,24,NYK,NBA,C,7,NA,106,4.4,8.5,0.52,2.7,4.8,0.571,8.5,0.3,6.1,11.5
1963-64,24,STL,NBA,C,12,NA,153,3.3,9.6,0.341,0.2,1.2,0.2,9.4,0.9,7.8,6.8
1964-65,25,BOS,NBA,C,3,NA,25,4.3,7.2,0.6,0,0,NA,11.5,4.3,7.2,8.6
Career,NA,,NBA,,133,NA,1628,5.2,11.4,0.459,2.1,4.4,0.49,11.4,1.6,6.5,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CIN,NBA,,58,NA,344,5.3,13.2,0.405,3,6,0.509,13.4,1.9,8.5,13.7
2 seasons,NA,STL,NBA,,39,NA,424,4.2,10.3,0.413,1.9,3.7,0.5,10.6,1,7,10.4
2 seasons,NA,NYK,NBA,,33,NA,835,5.7,11.4,0.504,2,4.2,0.474,11,1.7,5.4,13.5
1 season,NA,BOS,NBA,,3,NA,25,4.3,7.2,0.6,0,0,NA,11.5,4.3,7.2,8.6
