Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1961-62,22,CIN,NBA,C,2,5,-2.5,0,0,NA,NA,NA,0,NA,0,0,0,-0.231
Career,NA,,NBA,,2,5,-2.5,0,0,NA,NA,NA,0,NA,0,0,0,-0.231
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CIN,NBA,,2,5,-2.5,0,0,NA,NA,NA,0,NA,0,0,0,-0.231
