,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,21,WAS,NBA,22:37,5,9,0,0,5,9,3,4,6,7,9,2,3,4,4,5,12,11.4
2011-12,22,WAS,NBA,42:51,11,19,0,1,11,19,3,6,8,11,13,3,2,5,4,6,24,24.3
2012-13,23,WAS,NBA,38:10,10,21,0,0,10,21,4,5,7,9,10,5,4,4,6,6,21,16.5
2013-14,24,WAS,NBA,28:46,8,13,0,0,8,13,5,6,4,7,8,2,1,4,3,5,19,14.3
2014-15,25,WAS,NBA,38:31,8,13,0,1,8,13,5,6,6,9,12,4,2,3,5,6,17,16.6
2015-16,26,NYK,NBA,31:44,7,11,0,1,7,11,4,6,3,8,9,5,1,4,5,5,14,12.3
2016-17,27,IND,NBA,27:18,8,11,0,1,8,11,3,5,6,8,14,3,2,3,2,5,17,15.4
Career,,,,42:51,11,21,0,1,11,21,5,6,8,11,14,5,4,5,6,6,24,24.3
5 Seasons,,WAS,NBA,42:51,11,21,0,1,11,21,5,6,8,11,13,5,4,5,6,6,24,24.3
1 Season,,IND,NBA,27:18,8,11,0,1,8,11,3,5,6,8,14,3,2,3,2,5,17,15.4
1 Season,,NYK,NBA,31:44,7,11,0,1,7,11,4,6,3,8,9,5,1,4,5,5,14,12.3
