Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,24,WAS,NBA,C,4,0,6,0,27.3,0,0,0,NA,0,27.3,0,0,0,NA,9.1,9.1,18.2,0,0,0,9.1,9.1,0,NA,17,105
2014-15,25,WAS,NBA,C,6,0,72,10.6,21.8,0.484,0,0,NA,10.6,21.8,0.484,2.1,4.2,0.5,2.1,11.3,13.4,1.4,1.4,0.7,2.8,7,23.3,NA,93,100
2016-17,27,IND,NBA,PF,4,0,59,10.3,22.3,0.462,0,0,NA,10.3,22.3,0.462,4.3,6,0.714,6.9,5.1,12,3.4,0,1.7,3.4,8.6,24.9,NA,107,122
Career,NA,,NBA,,14,0,137,10,22.3,0.45,0,0,NA,10,22.3,0.45,3,4.8,0.615,4.5,8.5,13,2.2,0.7,1.1,3.3,7.8,23,NA,96,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WAS,NBA,,10,0,78,9.8,22.2,0.441,0,0,NA,9.8,22.2,0.441,2,3.9,0.5,2.6,11.1,13.7,1.3,1.3,0.7,3.3,7.2,21.6,NA,86,100
1 season,NA,IND,NBA,,4,0,59,10.3,22.3,0.462,0,0,NA,10.3,22.3,0.462,4.3,6,0.714,6.9,5.1,12,3.4,0,1.7,3.4,8.6,24.9,NA,107,122
