,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,21,WAS,NBA,PF,58,635,,,,64%,36%,-15.7,-9.0,6,10,67,16,14,3,23,1,18
2011-12,22,WAS,NBA,C,57,1176,,,,5%,95%,-1.5,+7.2,18,23,79,16,35,2,73,6,36
2012-13,23,WAS,NBA,C,79,1721,,,,1%,99%,-6.9,-6.9,34,30,110,36,42,4,146,4,36
2013-14,24,WAS,NBA,C,53,578,,,,14%,86%,-2.9,-4.9,7,15,51,11,14,3,42,7,14
2014-15,25,WAS,NBA,C,79,1235,,,,4%,97%,-6.5,-10.6,13,34,108,29,47,4,130,13,18
2015-16,26,NYK,NBA,C,48,526,,,,3%,97%,-9.1,-7.3,14,13,46,8,10,2,100,1,12
2016-17,27,IND,NBA,PF,49,559,,,,49%,51%,-9.8,-11.2,7,9,39,1,10,0,56,2,7
Career,,,NBA,,423,6430,,,,14%,86%,-6.8,-5.5,99,134,500,117,172,18,570,34,141
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,WAS,NBA,,326,5345,,,,12%,88%,-6.2,-4.7,78,112,415,108,152,16,414,31,122
1 season,,IND,NBA,,49,559,,,,49%,51%,-9.8,-11.2,7,9,39,1,10,0,56,2,7
1 season,,NYK,NBA,,48,526,,,,3%,97%,-9.1,-7.3,14,13,46,8,10,2,100,1,12
