,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1958-59,22,NYK,NBA,,5,,2,4,,0,4,12
1962-63,26,STL,NBA,,4,10,3,4,10,,5,9
1963-64,27,STL,NBA,,6,,4,5,,,3,16
1964-65,28,STL,NBA,,2,4,0,0,1,0,1,4
Career,,,,,6,,4,5,,,5,16
3 Seasons,,STL,NBA,,6,,4,5,,,5,16
1 Season,,NYK,NBA,,5,,2,4,,0,4,12
