Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,NYK,NBA,SF,72,,21.5,2.4,6.9,.353,1.2,1.4,.838,4.4,0.9,2.1,6.0
1959-60,23,NYK,NBA,SF,67,,22.9,3.2,8.5,.373,1.0,1.2,.843,5.7,0.9,1.9,7.4
1960-61,24,TOT,NBA,SF,59,,22.1,3.1,7.8,.390,1.2,1.6,.734,6.4,1.4,2.2,7.3
1960-61,24,NYK,NBA,SF,2,,3.0,0.0,0.5,.000,0.0,0.0,,1.0,0.0,1.0,0.0
1960-61,24,CIN,NBA,SF,57,,22.7,3.2,8.1,.391,1.2,1.6,.734,6.6,1.4,2.2,7.5
1961-62,25,Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL)
1962-63,26,STL,NBA,SF,80,,21.6,3.0,7.0,.425,1.5,1.7,.842,4.6,1.8,1.9,7.4
1963-64,27,STL,NBA,SF,76,,17.9,2.3,5.8,.406,0.9,1.1,.819,3.0,1.4,1.8,5.6
1964-65,28,STL,NBA,SF,60,,21.2,2.8,6.8,.409,1.3,1.6,.798,4.3,1.5,2.1,6.8
1965-66,29,STL,NBA,SF,9,,8.8,1.4,3.3,.433,0.4,0.6,.800,2.0,0.7,1.1,3.3
Career,NA,,NBA,,423,,20.8,2.8,7.0,.393,1.1,1.4,.814,4.6,1.3,2.0,6.7
,NA,,,,,,,,,,,,,,,,
4 seasons,NA,STL,NBA,,225,,19.7,2.7,6.4,.415,1.2,1.4,.822,3.9,1.5,1.9,6.5
3 seasons,NA,NYK,NBA,,141,,21.9,2.8,7.6,.364,1.1,1.3,.841,5.0,0.9,2.0,6.6
1 season,NA,CIN,NBA,,57,,22.7,3.2,8.1,.391,1.2,1.6,.734,6.6,1.4,2.2,7.5
