Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,NYK,NBA,SF,72,NA,1545,4.1,11.6,0.353,1.9,2.3,0.838,7.3,1.5,3.5,10.1
1959-60,23,NYK,NBA,SF,67,NA,1536,5,13.3,0.373,1.6,1.9,0.843,9,1.3,3,11.6
1960-61,24,TOT,NBA,SF,59,NA,1301,5,12.8,0.39,1.9,2.6,0.734,10.5,2.2,3.6,11.9
1960-61,24,NYK,NBA,SF,2,NA,6,0,6,0,0,0,NA,12,0,12,0
1960-61,24,CIN,NBA,SF,57,NA,1295,5,12.8,0.391,1.9,2.6,0.734,10.5,2.3,3.6,11.9
1962-63,26,STL,NBA,SF,80,NA,1724,5,11.7,0.425,2.4,2.9,0.842,7.7,3,3.2,12.4
1963-64,27,STL,NBA,SF,76,NA,1361,4.7,11.6,0.406,1.8,2.2,0.819,6,2.9,3.7,11.2
1964-65,28,STL,NBA,SF,60,NA,1272,4.7,11.5,0.409,2.1,2.7,0.798,7.3,2.5,3.5,11.6
1965-66,29,STL,NBA,SF,9,NA,79,5.9,13.7,0.433,1.8,2.3,0.8,8.2,2.7,4.6,13.7
Career,NA,,NBA,,423,NA,8818,4.8,12.1,0.393,2,2.4,0.814,8,2.2,3.4,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,STL,NBA,,225,NA,4436,4.8,11.7,0.415,2.1,2.6,0.822,7.1,2.8,3.5,11.8
3 seasons,NA,NYK,NBA,,141,NA,3087,4.5,12.4,0.364,1.8,2.1,0.841,8.2,1.4,3.3,10.8
1 season,NA,CIN,NBA,,57,NA,1295,5,12.8,0.391,1.9,2.6,0.734,10.5,2.3,3.6,11.9
