Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,22,NYK,NBA,SF,72,1545,7.9,0.402,0.199,NA,NA,NA,NA,NA,-0.6,0.8,0.1,0.004
1959-60,23,NYK,NBA,SF,67,1536,8.8,0.409,0.146,NA,NA,NA,NA,NA,-0.7,0.6,-0.1,-0.002
1960-61,24,TOT,NBA,SF,59,1301,10.2,0.427,0.204,NA,NA,NA,NA,NA,-0.2,0.1,-0.1,-0.004
1960-61,24,NYK,NBA,SF,2,6,-4.8,0,0,NA,NA,NA,NA,NA,0,0,0,-0.17
1960-61,24,CIN,NBA,SF,57,1295,10.2,0.428,0.204,NA,NA,NA,NA,NA,-0.1,0.1,-0.1,-0.003
1962-63,26,STL,NBA,SF,80,1724,12,0.477,0.247,NA,NA,NA,NA,NA,0.9,2.3,3.2,0.089
1963-64,27,STL,NBA,SF,76,1361,9.4,0.447,0.189,NA,NA,NA,NA,NA,0,1.3,1.3,0.046
1964-65,28,STL,NBA,SF,60,1272,10.7,0.455,0.23,NA,NA,NA,9.6,NA,0.4,1.4,1.8,0.069
1965-66,29,STL,NBA,SF,9,79,11.6,0.466,0.167,NA,NA,NA,10.6,NA,0,0.1,0.1,0.059
Career,NA,,NBA,,423,8818,9.9,0.436,0.201,NA,NA,NA,9.7,NA,-0.1,6.5,6.3,0.035
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,STL,NBA,,225,4436,10.8,0.462,0.223,NA,NA,NA,9.7,NA,1.3,5.1,6.4,0.069
3 seasons,NA,NYK,NBA,,141,3087,8.3,0.405,0.171,NA,NA,NA,NA,NA,-1.3,1.3,0,0
1 season,NA,CIN,NBA,,57,1295,10.2,0.428,0.204,NA,NA,NA,NA,NA,-0.1,0.1,-0.1,-0.003
