Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,20,DNR,ABA,PF,12,NA,47.3,15.4,30.2,0.511,0.1,0.4,0.2,15.3,29.8,0.515,0.512,5.8,6.9,0.831,NA,NA,19.8,3.3,NA,NA,3.4,2.6,36.7
1974-75,25,SEA,NBA,PF,9,NA,37.4,5.2,14.6,0.359,NA,NA,NA,5.2,14.6,0.359,0.359,5.2,6.8,0.77,2.2,6.8,9,2,0.8,1.2,NA,3.2,15.7
1977-78,28,NYK,NBA,PF,6,NA,29.5,7.2,14.2,0.506,NA,NA,NA,7.2,14.2,0.506,0.506,1.8,1.8,1,3.2,3.8,7,2,0.3,0.8,1.7,4,16.2
1979-80,30,LAL,NBA,PF,11,NA,13.2,2.3,4.8,0.472,0,0.1,0,2.3,4.7,0.481,0.472,1.2,1.5,0.813,1.3,1.1,2.4,0.4,0,0.5,1.8,1.5,5.7
1981-82,32,WSB,NBA,PF,7,NA,33,8.1,16.4,0.496,0,0,NA,8.1,16.4,0.496,0.496,3.7,5,0.743,2.3,3.3,5.6,1,0.6,2,2.1,4,20
Career,NA,,TOT,,45,NA,32.4,7.9,16.6,0.479,0,0.2,0.167,7.9,16.4,0.481,0.479,3.7,4.6,0.806,2.1,3.6,9.4,1.8,0.4,1.1,2.4,2.9,19.6
,NA,,NBA,,33,NA,27,5.2,11.6,0.448,0,0.1,0,5.2,11.6,0.449,0.448,2.9,3.7,0.789,2.1,3.6,5.7,1.2,0.4,1.1,1.9,3,13.4
,NA,,ABA,,12,NA,47.3,15.4,30.2,0.511,0.1,0.4,0.2,15.3,29.8,0.515,0.512,5.8,6.9,0.831,NA,NA,19.8,3.3,NA,NA,3.4,2.6,36.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DNR,ABA,,12,NA,47.3,15.4,30.2,0.511,0.1,0.4,0.2,15.3,29.8,0.515,0.512,5.8,6.9,0.831,NA,NA,19.8,3.3,NA,NA,3.4,2.6,36.7
1 season,NA,LAL,NBA,,11,NA,13.2,2.3,4.8,0.472,0,0.1,0,2.3,4.7,0.481,0.472,1.2,1.5,0.813,1.3,1.1,2.4,0.4,0,0.5,1.8,1.5,5.7
1 season,NA,SEA,NBA,,9,NA,37.4,5.2,14.6,0.359,NA,NA,NA,5.2,14.6,0.359,0.359,5.2,6.8,0.77,2.2,6.8,9,2,0.8,1.2,NA,3.2,15.7
1 season,NA,WSB,NBA,,7,NA,33,8.1,16.4,0.496,0,0,NA,8.1,16.4,0.496,0.496,3.7,5,0.743,2.3,3.3,5.6,1,0.6,2,2.1,4,20
1 season,NA,NYK,NBA,,6,NA,29.5,7.2,14.2,0.506,NA,NA,NA,7.2,14.2,0.506,0.506,1.8,1.8,1,3.2,3.8,7,2,0.3,0.8,1.7,4,16.2
