Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1972-73,22,HOU,NBA,PF,44,NA,245,5,14.4,0.347,2.6,5.4,0.486,8.8,0.7,6.8,12.6
Career,NA,,NBA,,44,NA,245,5,14.4,0.347,2.6,5.4,0.486,8.8,0.7,6.8,12.6
