Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,FLO,ABA,SF,83,NA,26.2,4.9,10.8,0.452,0,0.2,0.211,4.8,10.6,0.457,0.454,1.2,1.6,0.769,1.7,3.2,4.9,1.3,NA,1.1,2.2,11
1971-72,24,FLO,ABA,SF,51,NA,13.5,2.5,5.9,0.42,0,0,0,2.5,5.8,0.423,0.42,1.1,1.3,0.794,1.1,1.5,2.7,0.9,NA,0.5,1.4,6
Career,NA,,ABA,,134,NA,21.3,4,8.9,0.444,0,0.2,0.19,3.9,8.8,0.449,0.446,1.2,1.5,0.777,1.5,2.6,4.1,1.2,NA,0.9,1.9,9.1
