Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,23,FLO,ABA,SF,6,111,14.3,0.516,0,0.302,NA,NA,NA,8,NA,7.7,NA,NA,0.1,0.1,0.2,0.096
1971-72,24,FLO,ABA,SF,4,81,17.7,0.536,0,0.189,NA,NA,12.4,4.1,NA,7,20.2,NA,0.1,0.1,0.2,0.108
Career,NA,,ABA,,10,192,15.7,0.524,0,0.256,NA,NA,12.4,6.3,NA,7.4,20.2,NA,0.3,0.1,0.4,0.101
