Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,FLO,ABA,SF,6,NA,111,24,53,0.453,0,0,NA,24,53,0.453,0.453,14,16,0.875,7,12,19,6,NA,5,17,62
1971-72,24,FLO,ABA,SF,4,NA,81,18,37,0.486,0,0,NA,18,37,0.486,0.486,7,7,1,NA,NA,22,2,NA,3,11,43
Career,NA,,ABA,,10,NA,192,42,90,0.467,0,0,NA,42,90,0.467,0.467,21,23,0.913,7,12,41,8,NA,8,28,105
