Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,FLO,ABA,SF,6,NA,111,7.8,17.2,0.453,0,0,NA,7.8,17.2,0.453,4.5,5.2,0.875,2.3,3.9,6.2,1.9,NA,1.6,5.5,20.1
1971-72,24,FLO,ABA,SF,4,NA,81,8,16.4,0.486,0,0,NA,8,16.4,0.486,3.1,3.1,1,NA,NA,9.8,0.9,NA,1.3,4.9,19.1
Career,NA,,ABA,,10,NA,192,7.9,16.9,0.467,0,0,NA,7.9,16.9,0.467,3.9,4.3,0.913,2.3,3.9,7.7,1.5,NA,1.5,5.2,19.7
