Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,25,NYK,NBA,PG,4,NA,128,16,59,0.271,10,13,0.769,NA,NA,11,15,NA,NA,13,42
1967-68,26,NYK,NBA,PG,6,NA,135,15,44,0.341,4,6,0.667,NA,NA,14,23,NA,NA,22,34
Career,NA,,NBA,,10,NA,263,31,103,0.301,14,19,0.737,NA,NA,25,38,NA,NA,35,76
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,10,NA,263,31,103,0.301,14,19,0.737,NA,NA,25,38,NA,NA,35,76
