,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,25,NYK,NBA,,6,,5,5,,,,,,,,14
1967-68,26,NYK,NBA,,5,11,3,4,,,5,8,,,6,11
Career,,,,,6,,5,5,,,,,,,,14
