,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,CLE,NBA,PF,82,2774,.501,5.6,1.000,.465,.305,.145,.085,.000,.501,.630,.365,.410,.441,,.631,.082,48,,,,0,0
2001-02,31,NYK,NBA,PF,56,1728,.418,6.7,1.000,.438,.223,.177,.162,.000,.418,.470,.337,.400,.411,,.698,.069,25,,,,0,0
2002-03,32,NYK,NBA,PF,79,2024,.449,5.2,1.000,.565,.155,.167,.114,.000,.449,.509,.313,.377,.447,,.688,.123,42,,,,0,0
2003-04,33,TOT,NBA,PF,52,868,.493,7.2,.995,.460,.171,.161,.204,.005,.495,.588,.278,.500,.465,.000,.663,.057,8,,1.000,.000,0,0
2003-04,33,NYK,NBA,PF,15,216,.450,8.6,1.000,.350,.200,.175,.275,.000,.450,.714,.000,.571,.364,,.722,.100,4,,,,0,0
2003-04,33,HOU,NBA,PF,37,652,.503,6.8,.994,.485,.164,.158,.187,.006,.506,.566,.357,.481,.500,.000,.651,.047,4,,1.000,.000,0,0
2004-05,34,HOU,NBA,PF,40,525,.412,9.0,1.000,.360,.140,.246,.254,.000,.412,.537,.375,.286,.379,,.745,.018,1,,,,0,0
Career,,,NBA,,309,7919,.464,6.2,.999,.474,.227,.165,.133,.001,.464,.554,.343,.399,.430,.000,.668,.081,124,,1.000,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NYK,NBA,,150,3968,.434,6.1,1.000,.492,.191,.172,.145,.000,.434,.498,.312,.397,.420,,.695,.095,71,,,,0,0
1 season,,CLE,NBA,,82,2774,.501,5.6,1.000,.465,.305,.145,.085,.000,.501,.630,.365,.410,.441,,.631,.082,48,,,,0,0
2 seasons,,HOU,NBA,,77,1177,.467,7.7,.996,.435,.154,.193,.214,.004,.468,.556,.364,.382,.443,.000,.684,.035,5,,1.000,.000,0,0
