Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,24,ATL,NBA,PG,6,0,16,2,3,0.667,0,0,NA,2,3,0.667,0.667,2,2,1,0,3,3,2,3,0,0,3,6
1990-91,25,WSB,NBA,PG,73,56,2034,234,515,0.454,12,50,0.24,222,465,0.477,0.466,101,133,0.759,51,191,242,353,87,7,135,162,581
1993-94,28,IND,NBA,PG,65,52,1714,195,460,0.424,18,56,0.321,177,404,0.438,0.443,93,116,0.802,32,172,204,404,85,4,151,152,501
1994-95,29,IND,NBA,PG,69,14,1028,101,269,0.375,35,98,0.357,66,171,0.386,0.441,55,74,0.743,21,90,111,194,59,5,73,115,292
1995-96,30,IND,NBA,PG,77,4,1164,101,259,0.39,23,71,0.324,78,188,0.415,0.434,54,73,0.74,27,97,124,213,65,4,93,152,279
1996-97,31,IND,NBA,PG,4,2,81,11,20,0.55,0,3,0,11,17,0.647,0.55,0,1,0,4,3,7,11,3,0,5,10,22
1998-99,33,MIL,NBA,PG,29,29,815,73,170,0.429,17,47,0.362,56,123,0.455,0.479,37,47,0.787,14,88,102,172,32,1,63,53,200
1999-00,34,TOT,NBA,PG,36,2,350,31,90,0.344,14,43,0.326,17,47,0.362,0.422,10,15,0.667,1,25,26,61,20,0,18,37,86
1999-00,34,MIL,NBA,PG,23,1,248,23,62,0.371,11,29,0.379,12,33,0.364,0.46,9,13,0.692,1,16,17,44,11,0,14,23,66
1999-00,34,TOR,NBA,PG,13,1,102,8,28,0.286,3,14,0.214,5,14,0.357,0.339,1,2,0.5,0,9,9,17,9,0,4,14,20
Career,NA,,NBA,,359,159,7202,748,1786,0.419,119,368,0.323,629,1418,0.444,0.452,352,461,0.764,150,669,819,1410,354,21,538,684,1967
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,IND,NBA,,215,72,3987,408,1008,0.405,76,228,0.333,332,780,0.426,0.442,202,264,0.765,84,362,446,822,212,13,322,429,1094
1 season,NA,WSB,NBA,,73,56,2034,234,515,0.454,12,50,0.24,222,465,0.477,0.466,101,133,0.759,51,191,242,353,87,7,135,162,581
2 seasons,NA,MIL,NBA,,52,30,1063,96,232,0.414,28,76,0.368,68,156,0.436,0.474,46,60,0.767,15,104,119,216,43,1,77,76,266
1 season,NA,TOR,NBA,,13,1,102,8,28,0.286,3,14,0.214,5,14,0.357,0.339,1,2,0.5,0,9,9,17,9,0,4,14,20
1 season,NA,ATL,NBA,,6,0,16,2,3,0.667,0,0,NA,2,3,0.667,0.667,2,2,1,0,3,3,2,3,0,0,3,6
