Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,24,STB,BAA,NA,58,NA,NA,0.279,0.165,NA,NA,NA,NA,NA,-1.4,3,1.7,NA
1947-48,25,STB,BAA,NA,42,NA,NA,0.306,0.211,NA,NA,NA,NA,NA,-0.1,1.6,1.5,NA
1948-49,26,STB,BAA,NA,59,NA,NA,0.333,0.294,NA,NA,NA,NA,NA,-0.4,0,-0.5,NA
1949-50,27,STB,NBA,NA,57,NA,NA,0.303,0.26,NA,NA,NA,NA,NA,-1.1,0.4,-0.7,NA
Career,NA,,TOT,NA,216,NA,NA,0.301,0.216,NA,NA,NA,NA,NA,-3,5,2,NA
,NA,,BAA,NA,159,NA,NA,0.3,0.21,NA,NA,NA,NA,NA,-1.9,4.6,2.7,NA
,NA,,NBA,NA,57,NA,NA,0.303,0.26,NA,NA,NA,NA,NA,-1.1,0.4,-0.7,NA
