,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,21,DET,NBA,PG,34,455,.302,15.4,.615,.219,.154,.112,.130,.385,.375,.459,.269,.316,.409,.185,.128,.006,1,.167,.062,.250,2,0
2015-16,22,DET,NBA,PG,12,159,.352,9.9,.815,.333,.185,.148,.130,.185,.409,.611,.100,.375,.429,.100,.111,.019,1,.000,.000,,0,0
2016-17,23,BRK,NBA,PG,59,1334,.444,13.6,.666,.295,.156,.132,.089,.334,.478,.584,.362,.325,.556,.376,.229,.023,7,.579,.188,.474,1,0
2017-18,24,BRK,NBA,PG,80,2306,.387,16.1,.483,.233,.122,.084,.045,.517,.452,.574,.324,.371,.316,.326,.142,.017,12,.596,.081,.371,1,0
2018-19,25,BRK,NBA,PG,68,1914,.442,14.4,.553,.281,.185,.064,.023,.447,.528,.648,.399,.453,.316,.335,.165,.021,15,.556,.168,.403,5,1
2019-20,26,BRK,NBA,SG,64,1994,.415,13.3,.608,.310,.191,.078,.028,.392,.485,.637,.354,.263,.310,.308,.176,.014,14,.496,.130,.327,5,0
Career,,,NBA,,317,8162,.410,14.4,.571,.277,.166,.084,.044,.429,.480,.613,.353,.344,.380,.318,.168,.017,50,.542,.125,.378,14,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BRK,NBA,,271,7548,.418,14.4,.564,.279,.166,.081,.038,.436,.488,.620,.362,.346,.372,.327,.172,.017,48,.554,.129,.381,12,1
2 seasons,,DET,NBA,,46,614,.314,14.1,.664,.247,.161,.121,.130,.336,.385,.509,.222,.333,.414,.173,.123,.009,2,.154,.053,.250,2,0
