,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2014-15,21,DET,NBA,30:42,8,14,2,4,7,10,4,4,1,3,4,10,3,2,3,6,20,17.0
2015-16,22,DET,NBA,29:00,6,12,1,3,5,10,6,10,2,3,5,5,1,0,2,4,17,13.5
2016-17,23,BRK,NBA,32:50,7,12,4,6,6,9,7,8,3,7,9,8,2,2,4,5,19,21.7
2017-18,24,BRK,NBA,42:56,10,24,6,11,7,14,13,15,3,8,9,13,3,3,5,6,31,26.7
2018-19,25,BRK,NBA,42:51,13,29,7,16,10,15,13,14,2,6,6,11,3,2,5,6,39,31.1
2019-20,26,BRK,NBA,39:50,14,31,6,11,11,22,14,17,4,8,8,14,2,3,6,5,41,29.3
Career,,,,42:56,14,31,7,16,11,22,14,17,4,8,9,14,3,3,6,6,41,31.1
4 Seasons,,BRK,NBA,42:56,14,31,7,16,11,22,14,17,4,8,9,14,3,3,6,6,41,31.1
2 Seasons,,DET,NBA,30:42,8,14,2,4,7,10,6,10,2,3,5,10,3,2,3,6,20,17.0
