Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1975-76,31,PHI,NBA,C,3,NA,53,3.6,5.3,0.667,5.3,6.2,0.857,3.6,10.7,14.3,0.9,0,0.9,13.4,12.5,NA,NA,103
Career,NA,,NBA,,3,NA,53,3.6,5.3,0.397,5.3,6.2,0.586,3.6,10.7,14.3,0.9,0,0.9,13.4,12.5,NA,NA,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,3,NA,53,3.6,5.3,0.667,5.3,6.2,0.857,3.6,10.7,14.3,0.9,0,0.9,13.4,12.5,NA,NA,103
6 seasons,NA,"SFW,GSW",NBA,,0,NA,0,NA,NA,0.392,NA,NA,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
