Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,SFW,NBA,C,11,NA,11.8,1.7,5.2,0.333,0.2,0.9,0.2,NA,NA,4.9,0.7,NA,NA,1.8,3.6
1967-68,23,SFW,NBA,C,10,NA,40.5,4.8,11.7,0.41,1.8,3.6,0.5,NA,NA,13.2,2.2,NA,NA,3.8,11.4
1968-69,24,SFW,NBA,PF,6,NA,21.5,1.5,5.5,0.273,1.5,1.8,0.818,NA,NA,7.2,0.8,NA,NA,2.3,4.5
1970-71,26,SFW,NBA,C,5,NA,18.6,2,4.8,0.417,0.8,1.6,0.5,NA,NA,7.4,0.4,NA,NA,2.6,4.8
1971-72,27,GSW,NBA,PF,5,NA,35,1.6,5.6,0.286,1.6,2.4,0.667,NA,NA,12.8,1.4,NA,NA,2.8,4.8
1972-73,28,GSW,NBA,PF,11,NA,37.5,4.4,9.4,0.466,1.9,2.9,0.656,NA,NA,15.7,1.5,NA,NA,3.9,10.6
1975-76,31,PHI,NBA,C,3,NA,17.7,1.3,2,0.667,2,2.3,0.857,1.3,4,5.3,0.3,0,0.3,5,4.7
Career,NA,,NBA,,51,NA,27.4,2.9,7.2,0.397,1.3,2.3,0.586,1.3,4,10.2,1.2,0,0.3,3.1,7.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"SFW,GSW",NBA,,48,NA,28,3,7.5,0.392,1.3,2.3,0.569,NA,NA,10.5,1.3,NA,NA,3,7.2
1 season,NA,PHI,NBA,,3,NA,17.7,1.3,2,0.667,2,2.3,0.857,1.3,4,5.3,0.3,0,0.3,5,4.7
