Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,SFW,NBA,C,74,NA,1247,205,503,0.408,105,166,0.633,NA,NA,551,77,NA,NA,168,515
1967-68,23,SFW,NBA,C,82,NA,2699,373,894,0.417,229,335,0.684,NA,NA,1141,135,NA,NA,331,975
1968-69,24,SFW,NBA,PF,65,NA,2237,268,674,0.398,160,256,0.625,NA,NA,897,82,NA,NA,225,696
1969-70,25,SFW,NBA,C,82,NA,2641,362,822,0.44,178,300,0.593,NA,NA,929,80,NA,NA,263,902
1970-71,26,SFW,NBA,C,82,NA,1392,194,428,0.453,111,199,0.558,NA,NA,570,63,NA,NA,137,499
1971-72,27,GSW,NBA,PF,78,NA,2674,256,544,0.471,120,222,0.541,NA,NA,1132,85,NA,NA,244,632
1972-73,28,GSW,NBA,PF,66,NA,1476,170,365,0.466,74,131,0.565,NA,NA,598,34,NA,NA,183,414
1973-74,29,GSW,NBA,PF,54,NA,1642,129,284,0.454,62,107,0.579,188,410,598,68,27,17,179,320
1974-75,30,TOT,NBA,C-PF,80,NA,2456,176,427,0.412,119,177,0.672,288,469,757,105,30,20,285,471
1974-75,30,ATL,NBA,PF,9,NA,177,12,36,0.333,32,39,0.821,24,46,70,8,1,4,25,56
1974-75,30,PHI,NBA,C,71,NA,2279,164,391,0.419,87,138,0.63,264,423,687,97,29,16,260,415
1975-76,31,PHI,NBA,C,79,NA,1421,123,282,0.436,63,95,0.663,164,289,453,59,23,27,188,309
Career,NA,,NBA,,742,NA,19885,2256,5223,0.432,1221,1988,0.614,640,1168,7626,788,80,64,2203,5733
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,"SFW,GSW",NBA,,583,NA,16008,1957,4514,0.434,1039,1716,0.605,188,410,6416,624,27,17,1730,4953
2 seasons,NA,PHI,NBA,,150,NA,3700,287,673,0.426,150,233,0.644,428,712,1140,156,52,43,448,724
1 season,NA,ATL,NBA,,9,NA,177,12,36,0.333,32,39,0.821,24,46,70,8,1,4,25,56
