Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,20,OKC,NBA,PF,73,0,1323,5.5,10.1,0.543,0,0.1,0.5,5.4,10,0.543,1.6,2.5,0.63,3.8,7,10.8,0.3,0.7,2.6,1.9,5.3,12.5
2010-11,21,OKC,NBA,PF,82,44,2216,5.4,10,0.543,0,0,0,5.4,10,0.544,2.2,3,0.75,3.5,6.6,10.1,0.4,0.5,3.2,1.2,4.3,13.1
2011-12,22,OKC,NBA,PF,66,66,1792,5.3,9.8,0.535,0,0.1,0.333,5.2,9.8,0.536,1.6,2.4,0.661,3.9,6.1,10,0.6,0.7,4.8,1.6,3.6,12.1
2012-13,23,OKC,NBA,PF,80,80,2486,6.5,11.3,0.573,0.3,0.8,0.351,6.2,10.4,0.591,2.1,2.8,0.749,3.2,5.7,8.9,0.6,0.4,3.5,1.8,3.1,15.3
2013-14,24,OKC,NBA,PF,81,81,2666,7.1,13.2,0.536,0.3,0.8,0.383,6.8,12.4,0.546,2.1,2.7,0.784,3,6.5,9.6,1.1,0.5,3,1.7,3.1,16.6
2014-15,25,OKC,NBA,PF,64,64,2116,6.4,13.4,0.476,1.3,3.5,0.376,5.1,9.9,0.511,1.6,1.9,0.836,2.3,6.2,8.5,0.9,0.5,2.6,1.7,3.3,15.6
2015-16,26,OKC,NBA,PF,78,78,2500,6,12.5,0.479,0.9,2.6,0.326,5.1,9.9,0.52,1.3,1.7,0.752,2,5.6,7.7,1,0.5,2.1,1.6,3,14.2
2016-17,27,TOT,NBA,PF,79,79,2422,7,14.6,0.48,1.8,4.7,0.391,5.2,9.9,0.522,1.6,1.9,0.856,1.9,6.1,8,1.1,0.6,1.8,1.6,3.2,17.4
2016-17,27,ORL,NBA,PF,56,56,1710,7.2,14.8,0.488,1.7,4.5,0.388,5.5,10.3,0.532,1.6,1.9,0.846,2.1,5.9,8,1.3,0.7,1.9,1.4,2.9,17.8
2016-17,27,TOR,NBA,PF,23,23,712,6.5,14.1,0.459,2.1,5.2,0.398,4.4,8.9,0.494,1.5,1.7,0.882,1.5,6.4,7.9,0.8,0.4,1.7,2,3.8,16.5
2017-18,28,TOR,NBA,PF,76,76,2093,6.5,13.5,0.483,1.8,5.1,0.36,4.7,8.4,0.559,1.6,2,0.797,1.3,6.9,8.2,1.1,0.5,1.7,1.5,3.6,16.5
2018-19,29,TOR,NBA,C,74,51,2010,8.3,15.7,0.529,0.9,3,0.29,7.4,12.7,0.586,2.4,3.2,0.763,2.8,8,10.8,1.8,0.5,1.8,2,3.8,19.9
2019-20,30,TOR,NBA,C,50,27,1377,8.4,16.3,0.518,1.7,4.3,0.398,6.7,11.9,0.562,2.3,3.1,0.748,2.7,8.1,10.8,1.9,0.6,1.1,2.6,3.6,20.9
Career,NA,,NBA,,803,646,23001,6.6,12.8,0.514,0.8,2.3,0.361,5.7,10.5,0.548,1.8,2.4,0.76,2.7,6.5,9.2,1,0.5,2.6,1.7,3.5,15.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,OKC,NBA,,524,413,15099,6.1,11.7,0.523,0.4,1.2,0.355,5.7,10.4,0.543,1.8,2.4,0.745,3,6.2,9.2,0.7,0.5,3.1,1.6,3.6,14.4
4 seasons,NA,TOR,NBA,,223,177,6192,7.5,14.9,0.505,1.5,4.3,0.358,6,10.6,0.564,2,2.6,0.777,2.1,7.5,9.6,1.4,0.5,1.6,2,3.7,18.6
1 season,NA,ORL,NBA,,56,56,1710,7.2,14.8,0.488,1.7,4.5,0.388,5.5,10.3,0.532,1.6,1.9,0.846,2.1,5.9,8,1.3,0.7,1.9,1.4,2.9,17.8
