,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,20,OKC,NBA,PF,6,153,,,,91%,9%,+11.2,+28.9,1,2,9,1,4,0,5,0,1
2010-11,21,OKC,NBA,PF,17,490,,,,94%,6%,-3.3,-12.5,6,7,38,3,18,3,6,2,10
2011-12,22,OKC,NBA,PF,20,569,,,,79%,21%,+3.3,-1.2,1,7,26,3,21,3,30,6,9
2012-13,23,OKC,NBA,PF,11,366,,,,60%,41%,-2.3,-9.3,3,1,20,1,11,1,19,2,12
2013-14,24,OKC,NBA,PF,17,581,,,,76%,24%,+4.9,+16.0,1,9,29,5,14,2,28,2,5
2015-16,26,OKC,NBA,PF,18,602,,,,88%,12%,+9.3,+14.1,1,7,28,1,9,0,27,4,1
2016-17,27,TOR,NBA,PF,10,307,,,,31%,69%,-9.4,-9.3,4,3,19,3,6,0,34,3,2
2017-18,28,TOR,NBA,PF,10,260,,,,74%,26%,-0.5,+8.1,3,7,11,3,9,1,28,0,3
2018-19,29,TOR,NBA,C,24,500,,,,22%,78%,+8.8,+5.7,5,9,36,6,21,0,58,3,11
Career,,,NBA,,133,3828,,,,69%,31%,+2.9,+3.7,25,52,216,26,113,10,235,22,54
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,OKC,NBA,,89,2761,,,,81%,19%,+3.5,+4.3,13,33,150,14,77,9,115,16,38
3 seasons,,TOR,NBA,,44,1067,,,,37%,63%,+1.3,+2.0,12,19,66,12,36,1,120,6,16
