Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,20,OKC,NBA,PF,6,153,15.3,0.596,0,0.286,9.3,19,14.1,2.6,0.7,6.4,13.2,13.5,NA,0.2,0.3,0.5,0.144,NA,-1,2,0.9,0.1
2010-11,21,OKC,NBA,PF,17,490,15.2,0.514,0.007,0.276,11.4,17.6,14.6,1.1,0.4,8.1,11.4,17,NA,0.5,0.6,1.1,0.109,NA,-1.6,0.8,-0.8,0.1
2011-12,22,OKC,NBA,PF,20,569,18.9,0.558,0.025,0.226,10.1,14.1,12.1,3.4,1,8.6,5.9,15.3,NA,1.4,0.5,1.8,0.155,NA,0.9,1.5,2.4,0.6
2012-13,23,OKC,NBA,PF,11,366,17.1,0.484,0.067,0.178,12.1,16.1,14.1,3.9,0,7.8,4.6,19.1,NA,0.5,0.5,1,0.131,NA,0.9,-0.1,0.8,0.3
2013-14,24,OKC,NBA,PF,17,581,16.6,0.633,0.088,0.231,6.4,15.7,11.3,3.5,1,5.4,11,14.3,NA,1,0.7,1.7,0.143,NA,1.1,1.7,2.8,0.7
2015-16,26,OKC,NBA,PF,18,602,15.3,0.629,0.423,0.123,4.3,16.4,10.5,2.5,1.2,3.1,5,13,NA,1.4,0.7,2,0.163,NA,2.1,1.5,3.6,0.9
2016-17,27,TOR,NBA,PF,10,307,14.4,0.527,0.292,0.1,3.6,21.9,12.8,8.4,0.7,5.1,7.5,22.4,NA,0,0.4,0.4,0.065,NA,-0.5,0.8,0.3,0.2
2017-18,28,TOR,NBA,PF,10,260,10.9,0.533,0.333,0.306,6,22.1,13.9,6.2,0.2,3.9,16.4,17.1,NA,0,0,0.1,0.014,NA,-1.7,-0.4,-2.2,0
2018-19,29,TOR,NBA,C,24,500,15.1,0.532,0.197,0.218,7.7,23.9,15.8,7.4,1.1,4.5,10.6,21.4,NA,0.2,1,1.2,0.117,NA,-1.6,1.2,-0.4,0.2
Career,NA,,NBA,,133,3828,15.8,0.555,0.166,0.204,7.8,18,13,4.1,0.8,5.9,8.9,16.8,NA,5.3,4.6,9.9,0.124,NA,0.1,1.1,1.2,3.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,OKC,NBA,,89,2761,16.5,0.567,0.122,0.209,8.5,16.1,12.4,2.8,0.8,6.4,8,15.3,NA,5,3.2,8.2,0.142,NA,0.7,1.2,1.9,2.7
3 seasons,NA,TOR,NBA,,44,1067,13.9,0.53,0.253,0.195,6.1,22.9,14.5,7.4,0.8,4.5,10.8,20.6,NA,0.3,1.4,1.7,0.077,NA,-1.3,0.7,-0.6,0.4
