Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Art Long,,1.4,-0.1,-0.3
Georges Niang,88.3,1.3,0,-0.3
Jérôme Moïso,83.5,1.5,-0.1,-0.3
Mike Maloy,81.6,1.3,-0.1,-0.3
Mark Pope,73.8,1.3,0,-0.1
Howie Jolliff,70.4,1.2,-0.2,-0.3
John Rudometkin,69.4,1.6,-0.1,-0.5
LeRon Ellis,68.7,1.6,-0.1,-0.2
Kris Humphries,62.8,1.5,0.2,-0.3
Larry Demic,61.3,1.6,-0.1,-0.1
Dominic McGuire,61.1,1.7,0,-0.2
