Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,MIL,NBA,PG,82,4,1503,4.1,9,0.456,1,2.6,0.391,3.1,6.3,0.483,0.9,1.6,0.574,0.6,2.2,2.8,6.5,1.4,0.2,2,3.5,10.2
1993-94,23,MIL,NBA,PG,82,6,1472,4.1,9.8,0.415,1,2.9,0.345,3.1,6.9,0.445,1.4,2.1,0.69,0.6,1.8,2.5,5.3,1.1,0.1,2.4,2.8,10.6
1994-95,24,MIL,NBA,PG,82,50,1744,3.6,8.4,0.422,1.5,3.7,0.407,2.1,4.8,0.433,1.2,1.7,0.699,0.4,1.3,1.7,5.7,1.1,0.1,2.2,2.5,9.8
1995-96,25,MIL,NBA,PG,82,20,1705,3.2,7.7,0.42,1.6,4,0.397,1.6,3.7,0.446,0.9,1.4,0.603,0.4,1.5,1.9,6.4,1.4,0.2,1.9,3,8.9
1996-97,26,VAN,NBA,PG,80,38,1952,2.7,6.8,0.403,1.5,4.1,0.376,1.2,2.7,0.443,0.5,0.8,0.63,0.5,1.9,2.5,6.1,1.1,0.1,1.7,2.9,7.6
1997-98,27,VAN,NBA,PG,79,32,1835,2.6,6.8,0.375,1.2,3.5,0.35,1.3,3.3,0.402,0.7,1,0.745,0.4,1.9,2.2,6.8,1.3,0.2,2.2,3.2,7.1
1998-99,28,VAN,NBA,PG,9,0,126,2,5.4,0.368,0.6,2.9,0.2,1.4,2.6,0.556,1.1,1.4,0.8,0,0.9,0.9,6.6,2,0,3.1,3.7,5.7
Career,NA,,NBA,,496,150,10337,3.3,8,0.415,1.3,3.5,0.377,2,4.5,0.446,0.9,1.4,0.659,0.5,1.7,2.2,6.2,1.2,0.1,2.1,3,8.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIL,NBA,,328,80,6424,3.7,8.7,0.428,1.3,3.3,0.388,2.4,5.3,0.453,1.1,1.7,0.647,0.5,1.7,2.2,6,1.2,0.1,2.1,3,9.8
3 seasons,NA,VAN,NBA,,168,70,3913,2.6,6.8,0.389,1.4,3.8,0.36,1.3,3,0.425,0.7,0.9,0.696,0.4,1.9,2.3,6.4,1.2,0.2,2,3.1,7.3
