Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Paul Graham,,3.6,1.9,0.2
Reggie Williams,93.9,3.7,1.7,0.3
Solomon Hill,93.4,3.5,2.1,0.4
Joe Caldwell,93.1,3.3,2,0.3
Kelly Oubre,92.8,3.7,2,0.4
Darrell Arthur,92.1,3.8,1.7,0.3
Robert Covington,89.7,4,2,0.1
Julius Randle,89.1,3.5,1.6,-0.1
Jahidi White,89.0,3.2,2.1,0.2
Buck Johnson,88.2,3.6,2.1,0.7
Andrew DeClercq,88.1,3.4,1.6,0.4
