,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,21,PHO,NBA,,6,11,2,3,6,9,5,5,3,6,7,5,1,1,3,6,15,13.0
1996-97,22,MIN,NBA,30:45,7,13,4,6,7,10,9,12,3,5,8,3,2,1,3,4,22,20.9
1997-98,23,MIN,NBA,37:59,9,17,4,8,8,13,4,6,4,7,11,4,3,2,5,6,20,18.9
1998-99,24,TOT,NBA,33:50,8,19,4,7,6,14,5,5,5,4,9,3,1,1,4,4,24,17.6
1998-99,24,MIN,NBA,18:14,2,6,1,3,2,4,1,2,0,2,2,3,1,1,1,3,4,6.3
1998-99,24,NJN,NBA,33:50,8,19,4,7,6,14,5,5,5,4,9,3,1,1,4,4,24,17.6
1999-00,25,TOT,NBA,36:00,8,16,3,5,7,15,9,10,3,7,9,5,2,5,6,5,19,15.7
1999-00,25,GSW,NBA,17:52,4,10,1,2,3,8,7,8,2,3,5,1,0,1,3,5,14,12.3
1999-00,25,CHI,NBA,36:00,8,16,3,5,7,15,9,10,3,7,9,5,2,5,6,4,19,15.7
2000-01,26,BOS,NBA,26:48,6,9,3,6,6,8,6,8,3,5,7,2,1,1,2,6,15,10.6
Career,,,,37:59,9,19,4,8,8,15,9,12,5,7,11,5,3,5,6,6,24,20.9
3 Seasons,,MIN,NBA,37:59,9,17,4,8,8,13,9,12,4,7,11,4,3,2,5,6,22,20.9
1 Season,,PHO,NBA,,6,11,2,3,6,9,5,5,3,6,7,5,1,1,3,6,15,13.0
1 Season,,CHI,NBA,36:00,8,16,3,5,7,15,9,10,3,7,9,5,2,5,6,4,19,15.7
1 Season,,BOS,NBA,26:48,6,9,3,6,6,8,6,8,3,5,7,2,1,1,2,6,15,10.6
1 Season,,NJN,NBA,33:50,8,19,4,7,6,14,5,5,5,4,9,3,1,1,4,4,24,17.6
1 Season,,GSW,NBA,17:52,4,10,1,2,3,8,7,8,2,3,5,1,0,1,3,5,14,12.3
