Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,31,CHI,NBA,SG,79,NA,1708,7,15.1,0.466,3.8,4.6,0.835,0.9,1.9,2.8,8.1,2.8,0.3,4.2,17.9,NA,NA,95
1974-75,32,BUF,NBA,PG,76,NA,1338,3.4,8.7,0.391,1.8,2.2,0.806,0.7,2.8,3.5,8.7,2.7,0.6,4.9,8.6,NA,NA,99
1975-76,33,BUF,NBA,PG,66,NA,995,4,8.2,0.486,1.6,2.1,0.729,0.6,2.4,2.9,6.7,2.1,0.6,4.2,9.5,NA,NA,100
1976-77,34,WSB,NBA,PG,62,NA,768,3.7,7.8,0.466,1.7,2.2,0.784,0.9,3.2,4.1,7.7,3.1,0.4,3.9,9,NA,NA,98
Career,NA,,NBA,,283,NA,4809,4.8,10.7,0.452,2.4,3,0.807,0.8,2.4,3.2,7.9,2.7,0.5,4.3,12.1,NA,NA,97
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,142,NA,2333,3.6,8.5,0.43,1.7,2.2,0.774,0.6,2.6,3.2,7.8,2.5,0.6,4.6,9,NA,NA,99
1 season,NA,CHI,NBA,,79,NA,1708,7,15.1,0.466,3.8,4.6,0.835,0.9,1.9,2.8,8.1,2.8,0.3,4.2,17.9,NA,NA,95
1 season,NA,WSB,NBA,,62,NA,768,3.7,7.8,0.466,1.7,2.2,0.784,0.9,3.2,4.1,7.7,3.1,0.4,3.9,9,NA,NA,98
