,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,29,BOS,NBA,SF,16,487,,2%,66%,32%,,+3.4,+1.2,0,2,27,5,9,0,50,1,5
2002-03,30,BOS,NBA,SF,10,310,,8%,91%,1%,,-1.9,-3.6,4,3,15,4,13,0,38,4,7
Career,,,NBA,,26,797,,5%,76%,20%,,+1.4,-0.7,4,5,42,9,22,0,88,5,12
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,26,797,,5%,76%,20%,,+1.4,-0.7,4,5,42,9,22,0,88,5,12
