,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,BOS,NBA,SF,81,1745,,3%,86%,11%,,+0.1,+4.6,35,16,78,17,86,0,263,15,33
2001-02,29,BOS,NBA,SF,74,1747,,2%,74%,24%,,+4.6,+4.2,41,28,82,17,85,0,272,14,42
2002-03,30,BOS,NBA,SF,82,2350,,3%,94%,3%,,+1.8,+5.1,28,41,107,19,114,0,330,22,45
2003-04,31,TOT,NBA,SF,71,1886,,3%,80%,17%,,+2.7,+6.4,34,29,87,20,130,0,263,29,45
2003-04,31,BOS,NBA,SF,21,513,,5%,68%,27%,,+4.5,+6.7,8,9,20,11,48,0,54,10,12
2003-04,31,CLE,NBA,SF,50,1373,,2%,85%,13%,,+2.0,+7.6,26,20,67,9,82,0,209,19,33
2004-05,32,TOT,NBA,SG,55,1322,,63%,36%,,,-3.2,-1.8,25,16,70,10,74,0,203,12,29
2004-05,32,NJN,NBA,SG,21,739,,90%,10%,,,-4.8,-3.7,17,7,34,5,48,0,90,7,20
2004-05,32,TOR,NBA,SG,34,583,,30%,70%,,,-1.2,+0.4,8,9,36,5,26,0,113,5,9
2005-06,33,TOR,NBA,SF,28,352,,2%,85%,12%,,-7.2,-4.1,4,6,31,3,19,4,33,1,1
2006-07,34,TOT,NBA,SF,21,121,,13%,48%,29%,10%,+1.8,-0.8,1,2,8,2,8,0,15,2,2
2006-07,34,SAS,NBA,SF,16,88,,9%,53%,32%,6%,+3.0,-6.4,1,1,4,1,4,0,13,1,2
2006-07,34,CHA,NBA,SF,5,33,,22%,34%,21%,22%,-1.5,+2.4,0,1,4,1,4,0,2,1,0
Career,,,NBA,,412,9523,,11%,77%,11%,,+1.1,+3.7,168,138,463,88,516,4,1379,95,197
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,258,6355,,3%,84%,13%,,+2.3,+4.9,112,94,287,64,333,0,919,61,132
2 seasons,,TOR,NBA,,62,935,,19%,76%,5%,,-3.5,-1.3,12,15,67,8,45,4,146,6,10
1 season,,CLE,NBA,,50,1373,,2%,85%,13%,,+2.0,+7.6,26,20,67,9,82,0,209,19,33
1 season,,NJN,NBA,,21,739,,90%,10%,,,-4.8,-3.7,17,7,34,5,48,0,90,7,20
1 season,,SAS,NBA,,16,88,,9%,53%,32%,6%,+3.0,-6.4,1,1,4,1,4,0,13,1,2
1 season,,CHA,NBA,,5,33,,22%,34%,21%,22%,-1.5,+2.4,0,1,4,1,4,0,2,1,0
