Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1995-96,23,BOS,NBA,SF,64,1470,13.3,0.506,0.018,0.546,6.8,9.8,8.3,7.6,1.9,0.5,11.5,22.4,NA,0.7,0.9,1.6,0.052,NA,-1.7,-1.2,-2.9,-0.3
1996-97,24,BOS,NBA,SG,72,2435,13.3,0.533,0.01,0.532,5.5,10.4,7.8,8.6,1.5,0.4,12.1,20.3,NA,2.5,0.3,2.9,0.056,NA,-1.1,-1.9,-3,-0.6
1997-98,25,DEN,NBA,SF,4,145,17,0.489,0,0.738,7.9,9.2,8.5,16.1,1.5,0,10,28.2,NA,0.2,0,0.1,0.048,NA,2.2,-2.5,-0.2,0.1
1998-99,26,DEN,NBA,SF,38,780,10.7,0.494,0.119,0.635,4.9,7.2,6,8,1.8,0.7,14.9,19.1,NA,0.5,-0.2,0.2,0.015,NA,-2,-1.5,-3.4,-0.3
1999-00,27,BOS,NBA,SF,68,1378,11.8,0.531,0.187,0.438,4.3,8.8,6.5,10.3,1.6,0.9,12.5,16.6,NA,1.8,0.7,2.5,0.088,NA,-1,-0.7,-1.7,0.1
2000-01,28,BOS,NBA,SF,81,1745,10,0.487,0.31,0.516,4.1,10,6.9,10.6,1.9,0.6,12.1,16.3,NA,1,1.2,2.2,0.06,NA,-2.3,-0.6,-2.9,-0.4
2001-02,29,BOS,NBA,SF,74,1747,8.8,0.49,0.223,0.569,3.6,10.5,6.9,9.8,2.3,0.4,16.5,15,NA,0,2.2,2.2,0.061,NA,-4,1,-3,-0.4
2002-03,30,BOS,NBA,SF,82,2350,13.1,0.538,0.191,0.466,6.7,11.8,9.2,10.4,1.9,0.6,12.3,15.6,NA,3.4,2.6,6,0.123,NA,-1.2,0.3,-0.9,0.7
2003-04,31,TOT,NBA,SF,71,1886,12.5,0.493,0.212,0.473,3.9,13,8.5,10.4,1.9,0.3,10.9,19.3,NA,1.7,1.4,3.1,0.079,NA,-1.8,-0.3,-2,0
2003-04,31,BOS,NBA,SF,21,513,15.7,0.54,0.181,0.616,4.8,16.2,10.6,8.5,2.2,0.2,12.1,22.7,NA,0.7,0.5,1.2,0.116,NA,-0.5,-0.6,-1.1,0.1
2003-04,31,CLE,NBA,SF,50,1373,11.2,0.471,0.226,0.413,3.5,11.8,7.7,11.1,1.8,0.4,10.3,18.1,NA,0.9,0.9,1.9,0.065,NA,-2.2,-0.1,-2.4,-0.1
2004-05,32,TOT,NBA,SG,55,1322,10.7,0.529,0.221,0.488,3.9,11.5,7.6,11.3,1.5,0.2,13,16.2,NA,0.9,1.1,2.1,0.075,NA,-1.9,0.2,-1.7,0.1
2004-05,32,NJN,NBA,SG,21,739,11.9,0.57,0.216,0.584,4.5,11.1,7.7,9.9,1.2,0.2,12.8,16.9,NA,0.9,0.7,1.7,0.107,NA,-0.7,0.1,-0.6,0.3
2004-05,32,TOR,NBA,SG,34,583,9.1,0.472,0.228,0.366,3.1,12.1,7.5,13.2,2,0.2,13.4,15.2,NA,0,0.4,0.4,0.034,NA,-3.5,0.4,-3.1,-0.2
2005-06,33,TOR,NBA,SF,28,352,6.8,0.496,0.24,0.507,3.3,14.5,8.7,6.3,1,0.4,14.1,14,NA,0,0,0.1,0.011,NA,-4.3,-1.4,-5.7,-0.3
2006-07,34,TOT,NBA,SF,21,121,11.4,0.508,0.404,0.298,2.9,13.5,8.5,9.8,1.3,0,11.6,23.3,NA,0,0.2,0.1,0.057,NA,-2,-1.6,-3.6,0
2006-07,34,SAS,NBA,SF,16,88,14.8,0.566,0.5,0.206,1.4,17.2,9.6,11.6,1.2,0,11.9,22.7,NA,0.1,0.1,0.2,0.12,NA,0.1,-0.7,-0.5,0
2006-07,34,CHA,NBA,SF,5,33,2.4,0.373,0.154,0.538,7,3.7,5.4,4.9,1.6,0,11.1,24.9,NA,-0.1,0,-0.1,-0.111,NA,-7.6,-4.2,-11.8,-0.1
Career,NA,,NBA,,658,15731,11.7,0.513,0.153,0.512,4.9,10.7,7.7,9.7,1.8,0.5,12.5,17.9,NA,12.6,10.5,23.2,0.071,NA,-1.9,-0.5,-2.4,-1.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,BOS,NBA,,462,11638,12,0.518,0.137,0.518,5.2,10.6,7.8,9.5,1.9,0.5,12.6,17.9,NA,10.1,8.5,18.6,0.077,NA,-1.8,-0.5,-2.3,-0.9
2 seasons,NA,TOR,NBA,,62,935,8.3,0.481,0.232,0.414,3.2,13,7.9,10.6,1.6,0.3,13.6,14.8,NA,0.1,0.4,0.5,0.025,NA,-3.8,-0.3,-4.1,-0.5
1 season,NA,CLE,NBA,,50,1373,11.2,0.471,0.226,0.413,3.5,11.8,7.7,11.1,1.8,0.4,10.3,18.1,NA,0.9,0.9,1.9,0.065,NA,-2.2,-0.1,-2.4,-0.1
2 seasons,NA,DEN,NBA,,42,925,11.7,0.493,0.093,0.657,5.4,7.5,6.4,9.2,1.8,0.6,13.8,20.5,NA,0.6,-0.3,0.4,0.02,NA,-1.3,-1.6,-2.9,-0.2
1 season,NA,NJN,NBA,,21,739,11.9,0.57,0.216,0.584,4.5,11.1,7.7,9.9,1.2,0.2,12.8,16.9,NA,0.9,0.7,1.7,0.107,NA,-0.7,0.1,-0.6,0.3
1 season,NA,SAS,NBA,,16,88,14.8,0.566,0.5,0.206,1.4,17.2,9.6,11.6,1.2,0,11.9,22.7,NA,0.1,0.1,0.2,0.12,NA,0.1,-0.7,-0.5,0
1 season,NA,CHA,NBA,,5,33,2.4,0.373,0.154,0.538,7,3.7,5.4,4.9,1.6,0,11.1,24.9,NA,-0.1,0,-0.1,-0.111,NA,-7.6,-4.2,-11.8,-0.1
