,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,BOS,NBA,SF,81,1745,.362,12.3,.690,.261,.208,.112,.109,.310,.375,.487,.312,.280,.327,.331,.466,.018,7,.957,.712,.384,0,0
2001-02,29,BOS,NBA,SF,74,1747,.374,9.5,.777,.366,.252,.086,.073,.223,.401,.489,.381,.273,.179,.279,.567,.010,3,.958,.767,.273,0,0
2002-03,30,BOS,NBA,SF,82,2350,.442,9.5,.809,.355,.257,.127,.070,.191,.467,.627,.351,.288,.400,.336,.581,.017,9,.946,.655,.333,2,0
2003-04,31,TOT,NBA,SF,71,1886,.386,11.9,.788,.221,.286,.179,.102,.212,.416,.462,.357,.430,.459,.276,.561,.007,3,.914,.220,.250,4,0
2003-04,31,BOS,NBA,SF,21,513,.435,10.4,.819,.311,.277,.107,.124,.181,.455,.418,.429,.474,.591,.344,.530,.006,1,.818,.250,.250,1,0
2003-04,31,CLE,NBA,SF,50,1373,.366,12.5,.774,.183,.290,.209,.093,.226,.399,.494,.328,.420,.385,.253,.577,.007,2,.958,.211,.250,3,0
2004-05,32,TOT,NBA,SG,55,1322,.430,11.2,.779,.285,.242,.118,.133,.221,.444,.436,.438,.487,.432,.384,.491,.015,4,.964,.411,.533,0,0
2004-05,32,NJN,NBA,SG,21,739,.470,10.7,.784,.314,.238,.097,.135,.216,.483,.466,.523,.444,.480,.425,.529,.022,3,.941,.450,.556,0,0
2004-05,32,TOR,NBA,SG,34,583,.379,11.8,.772,.248,.248,.145,.131,.228,.393,.389,.333,.524,.368,.333,.432,.007,1,1.000,.364,.500,0,0
2005-06,33,TOR,NBA,SF,28,352,.387,13.1,.760,.187,.227,.147,.200,.240,.421,.429,.471,.182,.533,.278,.417,.013,1,.800,.556,.100,0,0
2006-07,34,TOT,NBA,SF,21,121,.404,17.4,.596,.106,.064,.255,.170,.404,.393,1.000,.000,.333,.250,.421,.727,.000,0,1.000,.526,.500,0,0
2006-07,34,SAS,NBA,SF,16,88,.441,18.5,.500,.088,.059,.206,.147,.500,.412,1.000,.000,.429,.200,.471,.857,.000,0,1.000,.588,.500,0,0
2006-07,34,CHA,NBA,SF,5,33,.308,14.3,.846,.154,.077,.385,.231,.154,.364,1.000,.000,.200,.333,.000,.500,.000,0,,.000,,0,0
Career,,,NBA,,412,9523,.399,11.1,.767,.288,.248,.132,.100,.233,.423,.519,.365,.354,.384,.320,.541,.013,27,.945,.551,.346,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,258,6355,.402,10.4,.768,.326,.244,.110,.088,.232,.426,.536,.359,.303,.360,.322,.545,.015,20,.941,.668,.335,3,0
2 seasons,,TOR,NBA,,62,935,.382,12.3,.768,.227,.241,.145,.155,.232,.402,.400,.377,.406,.441,.314,.426,.009,2,.938,.431,.318,0,0
1 season,,CLE,NBA,,50,1373,.366,12.5,.774,.183,.290,.209,.093,.226,.399,.494,.328,.420,.385,.253,.577,.007,2,.958,.211,.250,3,0
1 season,,NJN,NBA,,21,739,.470,10.7,.784,.314,.238,.097,.135,.216,.483,.466,.523,.444,.480,.425,.529,.022,3,.941,.450,.556,0,0
1 season,,SAS,NBA,,16,88,.441,18.5,.500,.088,.059,.206,.147,.500,.412,1.000,.000,.429,.200,.471,.857,.000,0,1.000,.588,.500,0,0
1 season,,CHA,NBA,,5,33,.308,14.3,.846,.154,.077,.385,.231,.154,.364,1.000,.000,.200,.333,.000,.500,.000,0,,.000,,0,0
