Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,24,MLH,NBA,SG,5,NA,97,8,26,0.308,5,7,0.714,10,5,20,21
Career,NA,,NBA,,5,NA,97,8,26,0.308,5,7,0.714,10,5,20,21
