,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1947-48,22,NYK,BAA,,7,,4,5,,,,18
1948-49,23,TOT,BAA,,3,,3,3,,,2,7
1948-49,23,BLB,BAA,,3,,3,3,,,2,7
Career,,,,,7,,4,5,,,,18
1 Season,,BLB,BAA,,3,,3,3,,,2,7
1 Season,,NYK,BAA,,7,,4,5,,,,18
