Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1947-48,22,NYK,BAA,NA,3,NA,NA,0.396,0.333,NA,NA,NA,NA,NA,0.3,-0.1,0.2,NA
1948-49,23,BLB,BAA,NA,3,NA,NA,0.272,0.172,NA,NA,NA,NA,NA,-0.2,-0.1,-0.3,NA
Career,NA,,BAA,NA,6,NA,NA,0.34,0.258,NA,NA,NA,NA,NA,0.1,-0.2,-0.1,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,3,NA,NA,0.272,0.172,NA,NA,NA,NA,NA,-0.2,-0.1,-0.3,NA
1 season,NA,NYK,BAA,NA,3,NA,NA,0.396,0.333,NA,NA,NA,NA,NA,0.3,-0.1,0.2,NA
