Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,21,IND,NBA,C,72,21,1052,131,336,0.39,1,1,1,130,335,0.388,0.391,107,168,0.637,96,198,294,43,19,73,84,153,370
1997-98,22,GSW,NBA,C,82,82,2656,352,791,0.445,0,2,0,352,789,0.446,0.445,267,399,0.669,272,443,715,94,39,139,175,281,971
1998-99,23,GSW,NBA,C,50,50,1414,161,414,0.389,0,0,NA,161,414,0.389,0.389,120,204,0.588,164,218,382,54,26,58,92,165,442
1999-00,24,GSW,NBA,C,21,12,495,70,173,0.405,0,0,NA,70,173,0.405,0.405,27,51,0.529,48,86,134,19,8,15,29,75,167
2000-01,25,GSW,NBA,C,43,26,1038,126,314,0.401,0,2,0,126,312,0.404,0.401,67,126,0.532,97,153,250,59,17,58,82,123,319
2001-02,26,GSW,NBA,C,73,46,1740,209,480,0.435,0,0,NA,209,480,0.435,0.435,136,211,0.645,167,220,387,87,17,167,156,235,554
2002-03,27,GSW,NBA,C,82,82,1978,259,522,0.496,0,2,0,259,520,0.498,0.496,155,222,0.698,248,295,543,58,27,154,112,242,673
2003-04,28,GSW,NBA,C,74,74,2403,348,650,0.535,0,2,0,348,648,0.537,0.535,217,332,0.654,344,543,887,60,33,137,131,227,913
2004-05,29,DAL,NBA,C,59,56,1609,202,367,0.55,0,3,0,202,364,0.555,0.55,138,228,0.605,183,318,501,51,15,80,102,205,542
2005-06,30,DAL,NBA,C,82,36,1934,171,347,0.493,0,0,NA,171,347,0.493,0.493,127,215,0.591,273,367,640,51,27,106,115,263,469
2006-07,31,DAL,NBA,C,76,73,1915,209,334,0.626,0,0,NA,209,334,0.626,0.626,119,191,0.623,217,349,566,44,24,82,107,239,537
2007-08,32,DAL,NBA,C,72,64,1755,178,277,0.643,0,0,NA,178,277,0.643,0.643,84,146,0.575,207,332,539,63,24,106,80,226,440
2008-09,33,DAL,NBA,C,80,80,1836,182,280,0.65,0,0,NA,182,280,0.65,0.65,90,141,0.638,216,349,565,77,24,95,74,191,454
2009-10,34,DAL,NBA,C,55,47,1280,133,213,0.624,1,3,0.333,132,210,0.629,0.627,61,101,0.604,128,272,400,31,15,77,61,153,328
2010-11,35,MIA,NBA,C,51,22,815,52,89,0.584,0,1,0,52,88,0.591,0.584,24,44,0.545,53,124,177,22,14,47,32,82,128
2011-12,36,ATL,NBA,C,15,0,83,1,8,0.125,0,0,NA,1,8,0.125,0.125,0,0,NA,10,15,25,4,1,4,3,9,2
Career,NA,,NBA,,987,771,24003,2784,5595,0.498,2,16,0.125,2782,5579,0.499,0.498,1739,2779,0.626,2723,4282,7005,817,330,1398,1435,2869,7309
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,GSW,NBA,,425,372,11724,1525,3344,0.456,0,8,0,1525,3336,0.457,0.456,989,1545,0.64,1340,1958,3298,431,167,728,777,1348,4039
6 seasons,NA,DAL,NBA,,424,356,10329,1075,1818,0.591,1,6,0.167,1074,1812,0.593,0.592,619,1022,0.606,1224,1987,3211,317,129,546,539,1277,2770
1 season,NA,IND,NBA,,72,21,1052,131,336,0.39,1,1,1,130,335,0.388,0.391,107,168,0.637,96,198,294,43,19,73,84,153,370
1 season,NA,MIA,NBA,,51,22,815,52,89,0.584,0,1,0,52,88,0.591,0.584,24,44,0.545,53,124,177,22,14,47,32,82,128
1 season,NA,ATL,NBA,,15,0,83,1,8,0.125,0,0,NA,1,8,0.125,0.125,0,0,NA,10,15,25,4,1,4,3,9,2
