,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,29,DAL,NBA,C,13,308,,,,,100%,-3.0,-1.8,5,3,32,3,13,0,18,0,4
2005-06,30,DAL,NBA,C,19,454,,,,,100%,+7.7,+5.5,3,3,41,2,16,1,13,3,11
2006-07,31,DAL,NBA,C,5,38,,,,,100%,-27.1,-22.7,1,1,6,0,0,0,2,0,0
2007-08,32,DAL,NBA,C,5,95,,,,,100%,-25.9,-26.1,0,0,5,3,5,0,0,0,3
2008-09,33,DAL,NBA,C,10,255,,,,,100%,+3.9,+10.2,6,6,21,2,9,0,16,3,3
2009-10,34,DAL,NBA,C,5,118,,,,,100%,-10.7,-17.1,1,0,13,3,3,0,6,0,1
2011-12,36,ATL,NBA,C,4,55,,,,,100%,-1.9,+3.8,0,2,3,1,2,0,0,1,2
Career,,,NBA,,61,1323,,,,,100%,-1.0,-0.4,16,15,121,14,48,1,55,7,24
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DAL,NBA,,57,1268,,,,,100%,-0.9,-0.6,16,13,118,13,46,1,55,6,22
1 season,,ATL,NBA,,4,55,,,,,100%,-1.9,+3.8,0,2,3,1,2,0,0,1,2
