,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,23,CHI,NBA,SF,36,321,,5%,95%,,,-13.5,-18.3,6,2,14,3,8,1,14,3,8
2015-16,24,CHI,NBA,SF,81,1861,,3%,92%,6%,,-3.7,-3.8,18,20,64,7,32,5,140,12,34
2016-17,25,TOT,NBA,SF,66,1508,,41%,57%,2%,,-3.1,-4.1,13,9,43,4,29,0,138,8,26
2016-17,25,CHI,NBA,SF,44,1078,,50%,49%,1%,,-2.1,-3.0,10,9,25,4,23,0,107,8,23
2016-17,25,OKC,NBA,SF,22,430,,17%,79%,4%,,-5.5,-6.7,3,0,18,0,6,0,31,0,3
2017-18,26,TOT,NBA,SF,81,1768,,6%,89%,5%,,-1.8,+2.5,19,15,49,6,37,1,189,12,27
2017-18,26,NYK,NBA,SF,55,1172,,4%,90%,6%,,-3.7,+0.3,11,10,27,4,29,0,121,11,18
2017-18,26,DAL,NBA,SF,26,596,,10%,86%,4%,,+2.0,+6.5,8,5,22,2,8,1,68,1,9
2018-19,27,IND,NBA,SF,77,1340,,1%,71%,29%,,+4.5,+1.8,21,5,48,8,30,4,151,8,24
2019-20,28,IND,NBA,PF,62,1242,,,13%,87%,1%,+4.7,+3.9,17,7,56,9,26,6,152,12,29
Career,,,NBA,,403,8040,,10%,69%,21%,,-0.9,-0.9,94,58,274,37,162,17,784,55,148
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,161,3260,,19%,78%,4%,,-4.1,-5.0,34,31,103,14,63,6,261,23,65
2 seasons,,IND,NBA,,139,2582,,,43%,57%,,+4.6,+2.8,38,12,104,17,56,10,303,20,53
1 season,,NYK,NBA,,55,1172,,4%,90%,6%,,-3.7,+0.3,11,10,27,4,29,0,121,11,18
1 season,,DAL,NBA,,26,596,,10%,86%,4%,,+2.0,+6.5,8,5,22,2,8,1,68,1,9
1 season,,OKC,NBA,,22,430,,17%,79%,4%,,-5.5,-6.7,3,0,18,0,6,0,31,0,3
