,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,23,CHI,NBA,SF,3,10,.333,15.7,.333,.333,.000,.000,.000,.667,.000,.000,,,,.500,,.000,0,.000,1.000,.500,0,0
2016-17,25,OKC,NBA,SF,5,66,.500,20.9,.278,.000,.167,.056,.056,.722,.400,,.667,.000,.000,.538,1.000,.000,0,1.000,.077,1.000,0,0
2018-19,27,IND,NBA,SF,3,29,.200,18.5,.300,.300,.000,.000,.000,.700,.667,.667,,,,.000,1.000,.000,0,,.143,.000,0,0
Career,,,NBA,,11,105,.387,19.6,.290,.129,.097,.032,.032,.710,.444,.500,.667,.000,.000,.364,1.000,.000,0,.875,.182,.500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,OKC,NBA,,5,66,.500,20.9,.278,.000,.167,.056,.056,.722,.400,,.667,.000,.000,.538,1.000,.000,0,1.000,.077,1.000,0,0
1 season,,CHI,NBA,,3,10,.333,15.7,.333,.333,.000,.000,.000,.667,.000,.000,,,,.500,,.000,0,.000,1.000,.500,0,0
1 season,,IND,NBA,,3,29,.200,18.5,.300,.300,.000,.000,.000,.700,.667,.667,,,,.000,1.000,.000,0,,.143,.000,0,0
