Season,Team,Lg,Salary
2016-17,Phoenix Suns,NBA,"$2,941,440"
2017-18,Phoenix Suns,NBA,"$3,073,800"
2018-19,Cleveland Cavaliers,NBA,"$3,206,160"
Career,(may be incomplete),,"$9,221,400"
