Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Marquese Chriss,,1.8,0.7,-0.2,NA
Bill Bunting,83.3,2,0.7,0,NA
Derrick Alston,82.6,1.7,1,-0.1,NA
Ron Bonham,82.2,1.8,0.7,0.2,NA
Joey Dorsey,79.5,1.9,0.8,0.1,0
Jim Holstein,79.1,1.8,0.6,0.2,NA
Red Morrison,76.0,1.7,0.5,0,NA
Ron Riley,74.8,1.6,0.7,0.2,0
Chris McNealy,73.5,1.6,0.8,0.2,NA
C.J. Kupec,72.8,1.5,0.5,-0.2,NA
Lou Tsioropoulos,71.9,1.4,0.7,0,NA
