,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,35,DAL,NBA,PF,18,101,,,14%,38%,48%,-9.4,-14.3,2,2,13,1,2,0,8,1,1
2001-02,36,SAS,NBA,PF,30,206,,,,75%,25%,-3.9,-11.7,3,0,11,2,2,0,22,0,3
2002-03,37,TOT,NBA,PF,16,100,,,,64%,36%,-9.0,-6.6,2,4,8,1,1,0,10,0,0
2002-03,37,PHI,NBA,PF,11,77,,,,84%,16%,-4.7,-7.3,0,4,3,1,1,0,3,0,0
2002-03,37,DEN,NBA,PF,3,14,,,,,100%,+16.4,+25.9,2,0,3,0,0,0,5,0,0
2002-03,37,BOS,NBA,PF,2,9,,,,,100%,-86.0,-85.9,0,0,2,0,0,0,2,0,0
Career,,,NBA,,64,407,,,3%,63%,33%,-6.5,-11.1,7,6,32,4,5,0,40,1,4
,,,,,,,,,,,,,,,,,,,,,,
1 season,,SAS,NBA,,30,206,,,,75%,25%,-3.9,-11.7,3,0,11,2,2,0,22,0,3
1 season,,DAL,NBA,,18,101,,,14%,38%,48%,-9.4,-14.3,2,2,13,1,2,0,8,1,1
1 season,,PHI,NBA,,11,77,,,,84%,16%,-4.7,-7.3,0,4,3,1,1,0,3,0,0
1 season,,DEN,NBA,,3,14,,,,,100%,+16.4,+25.9,2,0,3,0,0,0,5,0,0
1 season,,BOS,NBA,,2,9,,,,,100%,-86.0,-85.9,0,0,2,0,0,0,2,0,0
