Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1967-68,24,DET,NBA,SF,1,5,21.3,0.615,NA,0.5,NA,NA,NA,26.7,NA,NA,NA,NA,NA,0,0,0,0.23,NA,NA,NA,NA,NA
1969-70,26,WSA,ABA,SF,67,1848,14.6,0.501,0.015,0.248,NA,NA,10.1,7.2,NA,NA,12.9,21.3,NA,1.6,0.6,2.2,0.057,NA,NA,NA,NA,NA
1970-71,27,VIR,ABA,SF,81,2721,16.4,0.53,0.001,0.348,NA,NA,10.9,7.5,NA,NA,11.2,21.1,NA,4,2.4,6.4,0.112,NA,NA,NA,NA,NA
1971-72,28,TOT,ABA,SF,75,2623,15.4,0.51,0.008,0.386,5.9,11.8,8.8,6.5,NA,NA,11.7,22.7,NA,2.4,0.5,2.9,0.053,NA,NA,NA,NA,NA
1971-72,28,PTC,ABA,SF,46,1885,13.8,0.49,0.009,0.329,5.9,11.3,8.6,7.2,NA,NA,12.2,22.2,NA,0.6,-0.1,0.5,0.013,NA,NA,NA,NA,NA
1971-72,28,CAR,ABA,SF,29,738,19.4,0.556,0.006,0.53,6.1,13.1,9.4,4.7,NA,NA,10.4,24,NA,1.8,0.6,2.4,0.154,NA,NA,NA,NA,NA
1972-73,29,NYA,ABA,SF,83,2976,14.7,0.532,0.007,0.424,7.2,10.3,8.8,8.9,NA,NA,14.7,23.9,NA,4,0.3,4.2,0.068,NA,NA,NA,NA,NA
1973-74,30,VIR,ABA,SF,80,2815,14.3,0.504,0.07,0.351,6.8,12.3,9.5,7.5,1.1,0.2,13,24.3,NA,3,1.3,4.4,0.075,NA,-0.1,-1.9,-2.1,0
1974-75,31,MMS,ABA,SF,82,3066,15.2,0.493,0.027,0.295,7.4,12,9.6,12.1,1.4,0.6,11.5,23.5,NA,2.5,1.6,4.1,0.064,NA,-0.2,-1.3,-1.5,0.4
1975-76,32,UTS,ABA,SF,10,180,11.7,0.494,0,0.631,6.4,11.2,8.9,10.8,1.3,0.9,16.2,21.6,NA,0.1,0,0.2,0.044,NA,-1.8,-0.9,-2.7,0
Career,NA,,TOT,,479,16234,15.1,0.512,0.022,0.349,6.9,11.6,9.6,8.5,1.3,0.4,12.5,22.9,NA,17.6,6.7,24.3,0.072,NA,-0.2,-1.6,-1.8,0.3
,NA,,ABA,,478,16229,15.1,0.512,0.022,0.349,6.9,11.6,9.6,8.5,1.3,0.4,12.5,22.9,NA,17.6,6.7,24.3,0.072,NA,-0.2,-1.6,-1.8,0.3
,NA,,NBA,,1,5,21.3,0.615,NA,0.5,NA,NA,NA,26.7,NA,NA,NA,NA,NA,0,0,0,0.23,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"WSA,VIR",ABA,,228,7384,15.2,0.513,0.031,0.324,6.8,12.3,10.2,7.4,1.1,0.2,12.3,22.4,NA,8.6,4.3,13,0.084,NA,-0.1,-1.9,-2.1,0
1 season,NA,NYA,ABA,,83,2976,14.7,0.532,0.007,0.424,7.2,10.3,8.8,8.9,NA,NA,14.7,23.9,NA,4,0.3,4.2,0.068,NA,NA,NA,NA,NA
1 season,NA,MMS,ABA,,82,3066,15.2,0.493,0.027,0.295,7.4,12,9.6,12.1,1.4,0.6,11.5,23.5,NA,2.5,1.6,4.1,0.064,NA,-0.2,-1.3,-1.5,0.4
1 season,NA,PTC,ABA,,46,1885,13.8,0.49,0.009,0.329,5.9,11.3,8.6,7.2,NA,NA,12.2,22.2,NA,0.6,-0.1,0.5,0.013,NA,NA,NA,NA,NA
1 season,NA,CAR,ABA,,29,738,19.4,0.556,0.006,0.53,6.1,13.1,9.4,4.7,NA,NA,10.4,24,NA,1.8,0.6,2.4,0.154,NA,NA,NA,NA,NA
1 season,NA,UTS,ABA,,10,180,11.7,0.494,0,0.631,6.4,11.2,8.9,10.8,1.3,0.9,16.2,21.6,NA,0.1,0,0.2,0.044,NA,-1.8,-0.9,-2.7,0
1 season,NA,DET,NBA,,1,5,21.3,0.615,NA,0.5,NA,NA,NA,26.7,NA,NA,NA,NA,NA,0,0,0,0.23,NA,NA,NA,NA,NA
