Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,22,DET,NBA,SG,2,NA,26,1,10,0.1,1,1,1,0,4,3,3
1964-65,24,BAL,NBA,PG,10,NA,297,53,137,0.387,34,38,0.895,34,30,36,140
1965-66,25,BAL,NBA,SG,3,NA,27,3,7,0.429,3,6,0.5,1,1,4,9
1968-69,28,BAL,NBA,PG,4,NA,173,29,79,0.367,23,35,0.657,18,21,16,81
1969-70,29,BAL,NBA,SG,7,NA,153,26,77,0.338,15,21,0.714,16,8,24,67
1970-71,30,BAL,NBA,SG,17,NA,500,84,212,0.396,64,85,0.753,38,52,57,232
Career,NA,,NBA,,43,NA,1176,196,522,0.375,140,186,0.753,107,116,140,532
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,BAL,NBA,,41,NA,1150,195,512,0.381,139,185,0.751,107,112,137,529
1 season,NA,DET,NBA,,2,NA,26,1,10,0.1,1,1,1,0,4,3,3
