Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,22,DET,NBA,SG,57,NA,845,6.2,16.9,0.368,3,4.3,0.71,4.6,4.4,5.8,15.5
1963-64,23,TOT,NBA,SG,66,NA,1459,5.8,15.6,0.374,3.1,4.4,0.712,3.4,4.5,4.3,14.8
1963-64,23,DET,NBA,SG,1,NA,2,18,72,0.25,0,0,NA,0,0,36,36
1963-64,23,BAL,NBA,SG,65,NA,1457,5.8,15.5,0.375,3.1,4.4,0.712,3.4,4.5,4.3,14.7
1964-65,24,BAL,NBA,PG,80,NA,2417,6,14.3,0.424,3.2,4.2,0.754,3.5,4.4,4.8,15.3
1965-66,25,BAL,NBA,SG,74,NA,2455,7.7,18.5,0.416,4.4,5.2,0.83,3.3,5.2,4,19.8
1966-67,26,BAL,NBA,SG,76,NA,2577,7.3,18.2,0.398,4.7,5.8,0.825,4.9,4,4.1,19.3
1967-68,27,BAL,NBA,PG,77,NA,2297,7.2,17.7,0.406,4.8,6.1,0.778,3.9,4,4.7,19.1
1968-69,28,BAL,NBA,PG,80,NA,3135,8.2,18.8,0.438,4.3,5.3,0.803,3.1,4.4,3.4,20.7
1969-70,29,BAL,NBA,SG,55,NA,2037,8.4,19.1,0.441,4.5,5.3,0.849,3,5.2,3.2,21.3
1970-71,30,BAL,NBA,SG,82,NA,2260,7.7,19,0.403,4.4,5.3,0.831,3.5,4.8,3.9,19.7
1971-72,31,TOT,NBA,SG,76,NA,1771,6.9,16.4,0.422,5.3,6.5,0.822,3.7,4,4.3,19.2
1971-72,31,BAL,NBA,SG,2,NA,42,3.4,14.6,0.235,4.3,6.9,0.625,4.3,6.9,4.3,11.1
1971-72,31,PHI,NBA,SG,74,NA,1729,7,16.5,0.426,5.4,6.5,0.827,3.7,3.9,4.3,19.4
1972-73,32,PHI,NBA,SG,32,NA,955,6.4,16.1,0.396,4,4.9,0.823,4.3,5.6,3.9,16.8
Career,NA,,NBA,,755,NA,22208,7.3,17.6,0.413,4.2,5.3,0.803,3.7,4.5,4.1,18.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,BAL,NBA,,591,NA,18677,7.4,17.8,0.415,4.2,5.2,0.803,3.6,4.6,4,19
2 seasons,NA,PHI,NBA,,106,NA,2684,6.8,16.4,0.415,4.9,5.9,0.826,3.9,4.5,4.2,18.5
2 seasons,NA,DET,NBA,,58,NA,847,6.2,17,0.367,3,4.3,0.71,4.6,4.4,5.8,15.5
