Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,22,DET,NBA,SG,2,NA,13,0.5,5,0.1,0.5,0.5,1,0,2,1.5,1.5
1964-65,24,BAL,NBA,PG,10,NA,29.7,5.3,13.7,0.387,3.4,3.8,0.895,3.4,3,3.6,14
1965-66,25,BAL,NBA,SG,3,NA,9,1,2.3,0.429,1,2,0.5,0.3,0.3,1.3,3
1968-69,28,BAL,NBA,PG,4,NA,43.3,7.3,19.8,0.367,5.8,8.8,0.657,4.5,5.3,4,20.3
1969-70,29,BAL,NBA,SG,7,NA,21.9,3.7,11,0.338,2.1,3,0.714,2.3,1.1,3.4,9.6
1970-71,30,BAL,NBA,SG,17,NA,29.4,4.9,12.5,0.396,3.8,5,0.753,2.2,3.1,3.4,13.6
Career,NA,,NBA,,43,NA,27.3,4.6,12.1,0.375,3.3,4.3,0.753,2.5,2.7,3.3,12.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,BAL,NBA,,41,NA,28,4.8,12.5,0.381,3.4,4.5,0.751,2.6,2.7,3.3,12.9
1 season,NA,DET,NBA,,2,NA,13,0.5,5,0.1,0.5,0.5,1,0,2,1.5,1.5
