,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,22,LAL,NBA,PF,59,1312,,,1%,80%,20%,-3.4,+4.1,18,12,92,8,57,15,237,15,23
2014-15,23,LAL,NBA,PF,52,1233,,,20%,62%,18%,-6.8,+0.4,16,13,76,5,42,1,213,4,12
2015-16,24,LAL,NBA,PF,36,470,,,,54%,46%,-0.8,+10.8,5,9,24,3,26,3,47,6,13
2016-17,25,ATL,NBA,PF,16,110,,,,40%,60%,+2.7,+4.1,2,1,3,0,3,0,18,0,2
Career,,,NBA,,163,3125,,,8%,68%,24%,-4.1,+3.7,41,35,195,16,128,19,515,25,50
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAL,NBA,,147,3015,,,9%,69%,23%,-4.4,+3.6,39,34,192,16,125,19,497,25,48
1 season,,ATL,NBA,,16,110,,,,40%,60%,+2.7,+4.1,2,1,3,0,3,0,18,0,2
