,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1986-87,19,NCSTATE,18,73,5,14,,,3,4,,9,3,,,,,13,.357,,.750,4.1,0.7,0.5,0.2
1987-88,20,NCSTATE,32,783,93,189,5,10,53,69,,110,76,,,,,244,.492,.500,.768,24.5,7.6,3.4,2.4
1988-89,21,NCSTATE,31,976,160,306,16,49,53,74,,166,75,,,,,389,.523,.327,.716,31.5,12.5,5.4,2.4
1989-90,22,NCSTATE,30,1003,152,330,30,78,55,77,,154,75,,,,,389,.461,.385,.714,33.4,13.0,5.1,2.5
Career,,,111,2835,410,839,51,137,164,224,,439,229,,,,,1035,.489,.372,.732,25.5,9.3,4.0,2.1
