,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,22,PHI,NBA,PF,57,487,,,1%,59%,40%,+3.6,+6.3,1,11,40,3,33,15,44,3,12
2006-07,23,PHI,NBA,PF,13,179,,,,56%,44%,+2.9,+6.4,2,2,18,1,12,5,9,2,9
2007-08,24,PHI,NBA,PF,9,27,,,,67%,33%,+20.7,+20.7,1,0,2,0,0,0,7,0,1
2008-09,25,POR,NBA,PF,10,37,,,,100%,,-45.6,-52.4,0,5,3,0,2,0,0,0,1
2009-10,26,TOT,NBA,PF,6,53,,,,97%,3%,+12.7,+9.4,0,2,6,0,1,3,2,0,5
2009-10,26,MIA,NBA,PF,3,47,,,,100%,,+11.0,+8.2,0,1,6,0,0,3,0,0,5
2009-10,26,POR,NBA,PF,3,6,,,,73%,27%,+23.1,+19.2,0,1,0,0,1,0,2,0,0
2012-13,29,BOS,NBA,PF,16,198,,,,10%,90%,+1.3,+1.9,3,3,18,2,13,1,10,3,7
2013-14,30,PHO,NBA,PF,14,95,,,,91%,9%,+23.1,+21.1,1,1,5,2,6,1,2,1,3
2014-15,31,TOT,NBA,PF,21,126,,,,37%,63%,-10.7,-10.3,0,1,5,1,6,1,12,1,2
2014-15,31,PHO,NBA,PF,16,101,,,,46%,54%,-9.8,-9.0,0,1,4,0,5,1,9,1,1
2014-15,31,BOS,NBA,PF,5,25,,,,,100%,-14.3,-14.4,0,0,1,1,1,0,3,0,1
Career,,,NBA,,146,1202,,,,54%,46%,+2.4,+3.7,8,25,97,9,73,26,86,10,40
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,79,693,,,,59%,41%,+4.1,+6.9,4,13,60,4,45,20,60,5,22
2 seasons,,PHO,NBA,,30,196,,,,68%,32%,+6.1,+5.6,1,2,9,2,11,2,11,2,4
2 seasons,,BOS,NBA,,21,223,,,,9%,91%,-0.4,+0.1,3,3,19,3,14,1,13,3,8
2 seasons,,POR,NBA,,13,43,,,,96%,4%,-36.0,-42.4,0,6,3,0,3,0,2,0,1
1 season,,MIA,NBA,,3,47,,,,100%,,+11.0,+8.2,0,1,6,0,0,3,0,0,5
