Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,PHO,NBA,PG,80,NA,933,6.1,15.2,0.403,NA,NA,NA,6.1,15.2,0.403,2.2,2.6,0.824,1.6,2.8,4.4,4.7,1.5,0.2,3.4,4,14.4
1978-79,23,PHO,NBA,PG,77,NA,1297,6.7,14.8,0.454,NA,NA,NA,6.7,14.8,0.454,3.9,4.7,0.818,1.5,2.4,3.9,5,1.8,0.2,3.7,4.2,17.3
1979-80,24,PHO,NBA,PG,82,NA,1589,6.1,15.6,0.392,0.5,1.9,0.244,5.6,13.6,0.413,3.2,3.7,0.87,1.1,2.7,3.8,5.1,2.1,0.2,3.1,3.7,15.9
1980-81,25,CLE,NBA,PG,80,NA,2595,4.4,11.3,0.39,0.8,2.3,0.337,3.6,9,0.404,1.5,1.8,0.811,0.9,1.8,2.7,6.3,1.9,0.2,2.2,2.7,11.1
1981-82,26,SAS,NBA,PG,81,3,1616,5.1,12.6,0.407,1,3.1,0.333,4.1,9.5,0.431,2.7,3.4,0.783,0.9,2.8,3.7,9.8,1.4,0.2,3.1,4.1,13.9
1982-83,27,CHI,NBA,PG,15,0,140,3.6,10.8,0.333,0.3,2.1,0.125,3.3,8.7,0.382,2.6,3.3,0.769,0.8,4.1,4.9,5.9,1.8,0,3.6,5.1,10
1983-84,28,GSW,NBA,PG,82,0,1428,5.4,13.1,0.409,0.4,1.3,0.294,5,11.8,0.421,3,3.5,0.876,1,2.6,3.6,6.4,2.1,0.2,2.7,3.9,14.1
1984-85,29,GSW,NBA,PG,56,6,746,5.1,12.1,0.424,0.3,1.3,0.231,4.8,10.8,0.446,3.3,4,0.841,0.5,2.3,2.8,5.9,2.3,0.2,2.6,3.7,13.8
1985-86,30,SAC,NBA,PG,33,0,269,3.5,9.4,0.371,0.5,1.9,0.286,2.9,7.5,0.393,1.9,2.4,0.778,0.3,2.8,3.1,5.2,1.7,0,2.3,5.8,9.4
Career,NA,,NBA,,586,9,10613,5.4,13.2,0.407,0.6,2.1,0.305,4.8,11.5,0.421,2.6,3.2,0.83,1.1,2.4,3.5,6.3,1.9,0.2,2.9,3.7,13.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHO,NBA,,239,NA,3819,6.3,15.2,0.415,0.5,1.9,0.244,6.1,14.4,0.424,3.2,3.8,0.84,1.4,2.6,4,4.9,1.8,0.2,3.4,4,16
2 seasons,NA,GSW,NBA,,138,6,2174,5.3,12.8,0.414,0.3,1.3,0.273,4.9,11.5,0.429,3.1,3.6,0.863,0.9,2.5,3.3,6.2,2.2,0.2,2.7,3.8,14
1 season,NA,SAS,NBA,,81,3,1616,5.1,12.6,0.407,1,3.1,0.333,4.1,9.5,0.431,2.7,3.4,0.783,0.9,2.8,3.7,9.8,1.4,0.2,3.1,4.1,13.9
1 season,NA,CLE,NBA,,80,NA,2595,4.4,11.3,0.39,0.8,2.3,0.337,3.6,9,0.404,1.5,1.8,0.811,0.9,1.8,2.7,6.3,1.9,0.2,2.2,2.7,11.1
1 season,NA,SAC,NBA,,33,0,269,3.5,9.4,0.371,0.5,1.9,0.286,2.9,7.5,0.393,1.9,2.4,0.778,0.3,2.8,3.1,5.2,1.7,0,2.3,5.8,9.4
1 season,NA,CHI,NBA,,15,0,140,3.6,10.8,0.333,0.3,2.1,0.125,3.3,8.7,0.382,2.6,3.3,0.769,0.8,4.1,4.9,5.9,1.8,0,3.6,5.1,10
