,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,CHI,NBA,SG,71,868,3%,58%,38%,1%,,+5.6,+0.3,29,14,46,4,19,3,133,5,11
2007-08,23,CHI,NBA,SG,69,1436,,56%,43%,1%,,-2.1,+1.6,35,26,67,11,41,3,306,8,23
2008-09,24,TOT,NBA,SF-SG,66,1453,,40%,57%,3%,,-4.4,-1.1,27,21,51,7,28,4,248,5,21
2008-09,24,CHI,NBA,SF,43,735,,25%,69%,5%,,-3.0,-3.5,19,10,23,5,10,3,147,2,16
2008-09,24,OKC,NBA,SG,23,718,,55%,44%,1%,,-5.7,+1.3,8,11,28,2,18,1,101,3,5
2009-10,25,OKC,NBA,SG,82,2348,,83%,16%,1%,,+2.3,-4.8,44,28,84,5,38,8,314,9,25
2010-11,26,OKC,NBA,SG,79,2049,,75%,21%,3%,,+2.9,-2.7,24,15,79,12,37,5,237,6,21
2011-12,27,OKC,NBA,SG,42,914,,78%,19%,2%,,+7.5,+1.0,16,9,40,9,22,2,105,5,13
2012-13,28,OKC,NBA,SG,81,2229,,68%,31%,1%,,+11.7,+4.6,30,15,64,11,31,10,276,4,20
2013-14,29,OKC,NBA,SG,61,1584,,81%,19%,,,+3.9,-4.9,23,17,41,7,24,2,207,3,18
2014-15,30,ATL,NBA,SF,52,976,,25%,74%,1%,,+11.8,+7.9,13,17,28,4,26,2,181,5,16
2015-16,31,ATL,NBA,SF,75,1758,,,96%,4%,,+2.7,-1.6,23,30,41,5,42,6,252,12,26
2016-17,32,ATL,NBA,SF,62,1596,,2%,84%,13%,,-0.5,+1.1,36,13,54,3,31,4,253,2,25
2017-18,33,UTA,NBA,SF,38,806,,6%,62%,32%,,+4.9,+0.2,17,8,27,4,24,1,79,4,19
2018-19,34,UTA,NBA,SF,50,609,,4%,55%,42%,,+11.0,+6.7,9,8,20,1,8,2,70,0,4
2019-20,35,HOU,NBA,PF,41,436,,,5%,78%,17%,+3.3,-0.5,8,0,21,1,3,2,66,2,5
Career,,,NBA,,869,19062,,48%,44%,7%,,+3.9,-0.1,334,221,663,84,374,54,2727,70,247
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,OKC,NBA,,368,9842,,75%,23%,1%,,+4.7,-1.3,145,95,336,46,170,28,1240,30,102
3 seasons,,ATL,NBA,,189,4330,,7%,87%,7%,,+3.6,+1.5,72,60,123,12,99,12,686,19,67
3 seasons,,CHI,NBA,,183,3039,1%,49%,48%,2%,,-0.1,0.0,83,50,136,20,70,9,586,15,50
2 seasons,,UTA,NBA,,88,1415,,5%,59%,36%,,+7.5,+3.0,26,16,47,5,32,3,149,4,23
1 season,,HOU,NBA,,41,436,,,5%,78%,17%,+3.3,-0.5,8,0,21,1,3,2,66,2,5
