Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2006-07,22,CHI,NBA,SG,71,4,868,6.4,15.1,0.426,0.9,2.5,0.357,5.6,12.6,0.439,1.4,2.7,0.511,2.1,7,9,3.5,1.9,0.6,3.5,5.9,15.1,NA,89,99
2007-08,23,CHI,NBA,SG,69,22,1436,6.5,15.1,0.428,1,3.2,0.33,5.4,12,0.453,2.7,3.7,0.721,1.8,7.4,9.2,4.6,2.2,1.1,3.3,4.6,16.7,NA,97,106
2008-09,24,TOT,NBA,SF-SG,66,36,1453,5.4,12.6,0.426,0.8,3.1,0.276,4.5,9.6,0.474,2.2,2.6,0.836,1.9,6.7,8.6,3.9,2.7,1.6,2.3,3.7,13.8,NA,103,106
2008-09,24,CHI,NBA,SF,43,14,735,5.5,12.8,0.434,1.1,3.5,0.3,4.5,9.3,0.485,1.5,1.8,0.84,1.8,6.8,8.6,4.6,2.5,1.3,2.6,3.5,13.6,NA,102,107
2008-09,24,OKC,NBA,SG,23,22,718,5.2,12.5,0.417,0.6,2.6,0.243,4.6,9.9,0.464,2.9,3.4,0.833,2,6.5,8.5,3.3,2.9,1.9,1.9,3.9,13.9,NA,104,106
2009-10,25,OKC,NBA,SG,82,82,2348,4.3,9.7,0.44,0.9,2.9,0.313,3.4,6.8,0.494,1.3,2,0.674,1.7,6.8,8.5,3.2,2.1,1,2,3.4,10.7,NA,103,104
2010-11,26,OKC,NBA,SG,79,79,2049,4,8.4,0.471,0.7,2.6,0.275,3.3,5.8,0.558,1.5,2,0.747,1.6,7.1,8.7,2.8,2.5,1,1.4,4.3,10.1,NA,112,106
2011-12,27,OKC,NBA,SG,42,42,914,3.8,8.8,0.432,1.8,4,0.437,2,4.7,0.429,2.1,2.4,0.884,1.2,6,7.2,2.7,2.1,1,2.3,4.4,11.5,NA,109,104
2012-13,28,OKC,NBA,SG,81,81,2229,5.2,10.8,0.481,2.5,6,0.419,2.7,4.8,0.558,1.3,1.6,0.826,1.3,6,7.3,2.9,2.4,1,1.5,4.1,14.1,NA,121,103
2013-14,29,OKC,NBA,SG,61,61,1584,4.5,10.8,0.415,1.5,4.8,0.316,3,6,0.495,1.7,2.2,0.768,1.6,5.4,7,3,2.5,0.5,1.7,2.9,12.2,NA,106,104
2014-15,30,ATL,NBA,SF,52,7,976,5.4,13,0.418,1.3,4.1,0.321,4.1,9,0.462,2.4,3,0.776,2.8,8.9,11.7,3.9,2.8,1.1,2,3.5,14.6,NA,106,100
2015-16,31,ATL,NBA,SF,75,11,1758,5.3,10.5,0.505,1.2,3.5,0.339,4.1,7,0.589,1.7,2.8,0.626,1.5,7.9,9.4,3,2.4,1,1.9,3.1,13.5,NA,108,100
2016-17,32,ATL,NBA,SF,62,42,1596,5.4,12.2,0.441,1.3,3.7,0.342,4.1,8.5,0.484,1.7,2.3,0.733,1.7,6.7,8.3,3.3,3,1,1.8,3,13.7,NA,105,103
2017-18,33,UTA,NBA,SF,38,6,806,7.3,14.9,0.492,2,5.2,0.381,5.4,9.7,0.551,2.7,3.4,0.815,1.8,8.2,10,2.1,3.2,0.7,1.9,3.7,19.4,NA,113,101
2018-19,34,UTA,NBA,SF,50,2,609,5.6,11.7,0.477,2.7,6.1,0.436,2.9,5.6,0.521,1.1,1.7,0.636,0.6,9,9.7,2.1,3.4,0.4,2,3.2,14.9,NA,107,102
2019-20,35,HOU,NBA,PF,41,0,436,3.9,9.7,0.407,1.6,5.8,0.278,2.3,3.9,0.595,0.3,0.9,0.375,2.2,7.7,9.9,2.7,2.6,1.3,1.6,4.6,9.8,NA,104,107
Career,NA,,NBA,,869,475,19062,5.1,11.3,0.449,1.4,3.9,0.349,3.7,7.4,0.502,1.7,2.4,0.732,1.7,7,8.7,3.2,2.5,1,2,3.8,13.3,NA,106,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,OKC,NBA,,368,367,9842,4.5,10,0.448,1.4,3.9,0.353,3.1,6,0.51,1.6,2.1,0.773,1.6,6.4,7.9,3,2.4,1,1.7,3.8,11.9,NA,110,104
3 seasons,NA,ATL,NBA,,189,60,4330,5.4,11.7,0.459,1.2,3.7,0.335,4.1,8,0.516,1.9,2.7,0.698,1.8,7.7,9.5,3.3,2.7,1,1.9,3.1,13.8,NA,106,101
3 seasons,NA,CHI,NBA,,183,40,3039,6.2,14.6,0.428,1,3,0.328,5.2,11.5,0.455,2,2.9,0.684,1.9,7.1,9,4.3,2.2,1,3.2,4.7,15.5,NA,96,104
2 seasons,NA,UTA,NBA,,88,8,1415,6.6,13.5,0.486,2.3,5.6,0.407,4.3,7.9,0.542,2,2.6,0.763,1.3,8.6,9.9,2.1,3.3,0.6,1.9,3.5,17.4,NA,111,101
1 season,NA,HOU,NBA,,41,0,436,3.9,9.7,0.407,1.6,5.8,0.278,2.3,3.9,0.595,0.3,0.9,0.375,2.2,7.7,9.9,2.7,2.6,1.3,1.6,4.6,9.8,NA,104,107
