Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,19,POR,NBA,C,19,104,2.5,0.467,0,0.478,6.9,12.8,10,3,0.5,3.4,30.1,17.6,NA,-0.3,0.1,-0.2,-0.094,NA,-10.5,-1.7,-12.2,-0.3
2005-06,20,POR,NBA,C,27,212,6.9,0.572,0,0.548,7.8,20.2,13.9,0.8,0.8,2.9,26.7,11.7,NA,-0.1,0.1,0,0.003,NA,-6.5,-0.7,-7.1,-0.3
Career,NA,,NBA,,46,316,5.4,0.528,0,0.519,7.5,17.7,12.6,1.5,0.7,3.1,28.2,13.7,NA,-0.4,0.2,-0.2,-0.029,NA,-7.8,-1,-8.8,-0.5
