,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,LAL,NBA,,5,6,0,0,5,6,2,3,1,0,1,2,1,0,4,6,12,5.4
1991-92,23,LAL,NBA,,2,5,0,1,2,5,1,2,1,1,2,2,2,0,1,5,5,3.3
1992-93,24,LAL,NBA,,5,9,1,2,4,7,4,5,2,1,3,1,1,1,1,5,15,11.4
1994-95,26,LAL,NBA,,1,5,1,4,0,2,0,2,1,2,2,3,0,0,2,1,3,4.8
1995-96,27,TOT,NBA,,4,10,2,6,2,4,0,0,2,1,2,3,2,0,1,4,10,9.1
1995-96,27,MIA,NBA,,4,10,2,6,2,4,0,0,2,1,2,3,2,0,1,4,10,9.1
1996-97,28,CHH,NBA,7:27,0,1,0,1,0,0,1,2,0,1,1,2,1,0,3,1,1,0.0
Career,,,,7:27,5,10,2,6,5,7,4,5,2,2,3,3,2,1,4,6,15,11.4
4 Seasons,,LAL,NBA,,5,9,1,4,5,7,4,5,2,2,3,3,2,1,4,6,15,11.4
1 Season,,MIA,NBA,,4,10,2,6,2,4,0,0,2,1,2,3,2,0,1,4,10,9.1
1 Season,,CHH,NBA,7:27,0,1,0,1,0,0,1,2,0,1,1,2,1,0,3,1,1,0.0
