Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,23,DEN,NBA,SF,81,77,2052,5.7,13.2,0.429,2,5.4,0.373,3.7,7.8,0.468,3,3.7,0.8,2.1,5.7,7.8,3.6,2.4,0.8,2.3,5.1,16.3,NA,109,105
2000-01,24,DEN,NBA,SF,82,82,2255,5.6,13.6,0.412,1.5,5,0.3,4.1,8.6,0.477,2.6,3.2,0.816,2.9,7,9.9,3.7,2.1,0.9,2.3,5.2,15.3,NA,104,105
2001-02,25,DEN,NBA,SF,73,63,2238,6.6,17.5,0.376,1.6,5.6,0.283,5,11.8,0.421,3.8,4.8,0.793,2.6,7.6,10.2,4.3,2.7,0.9,3,5.3,18.6,NA,98,105
2002-03,26,TOT,NBA,SF,83,71,2518,6.6,16,0.411,1.5,4.9,0.306,5.1,11.1,0.457,4.4,5.2,0.833,1.9,7.2,9.1,3.9,2.3,0.3,3.1,4.2,19,NA,103,102
2002-03,26,DEN,NBA,SF,25,24,872,7.3,19.6,0.373,1.5,5.3,0.273,5.9,14.3,0.411,5.2,6.2,0.843,2.3,6.5,8.8,4.7,1.8,0.4,4,3.8,21.3,NA,95,103
2002-03,26,HOU,NBA,SF,58,47,1646,6.2,14.1,0.439,1.5,4.6,0.326,4.7,9.4,0.495,3.9,4.7,0.826,1.7,7.5,9.2,3.5,2.5,0.3,2.6,4.4,17.8,NA,110,102
2003-04,27,MEM,NBA,SG,82,82,2451,7.9,16.5,0.478,2.4,6.2,0.386,5.5,10.3,0.533,6,7.2,0.83,2,6.7,8.6,2.6,2.9,0.9,2.4,5.3,24.1,NA,119,101
2004-05,28,MEM,NBA,SF,50,18,1382,5,14,0.357,2.2,7,0.309,2.8,7,0.404,3.8,4.4,0.865,1.8,6.8,8.6,3.5,1.9,0.9,2.7,5.3,15.9,NA,100,103
2005-06,29,MIA,NBA,SF,67,63,1914,4.4,10.8,0.403,3.2,7.9,0.403,1.2,2.9,0.4,1.3,1.7,0.787,0.9,7.8,8.7,2.4,1.5,0.5,1.6,5.4,13.2,NA,112,105
2006-07,30,MIA,NBA,SF,71,19,1919,5.2,12,0.431,2.7,7.2,0.375,2.5,4.8,0.514,2.3,2.7,0.827,1.8,8.1,9.9,2.6,2,0.6,1.5,5.4,15.3,NA,116,104
2007-08,31,BOS,NBA,PF,74,2,1821,5,12,0.418,3.1,8.1,0.38,1.9,3.9,0.496,2.7,3.3,0.809,0.9,8.5,9.3,3.3,2.1,0.6,1.9,5.3,15.8,NA,114,98
2008-09,32,NOH,NBA,SG,75,0,2140,5.5,13.4,0.412,3,8,0.369,2.6,5.4,0.476,3.1,3.7,0.822,1,8.3,9.2,2.1,1.5,0.5,2,5.5,17.1,NA,109,107
2009-10,33,NOH,NBA,SF,77,2,1731,3.8,10.3,0.365,2.4,7.2,0.335,1.3,3.1,0.437,2,2.4,0.825,1,8.9,9.8,3.5,1.3,0.6,1.5,6.1,11.9,NA,108,110
2010-11,34,IND,NBA,SF,49,0,839,4.9,14.6,0.336,4,12.8,0.316,0.8,1.8,0.483,0.7,0.9,0.733,0.6,8.3,8.9,2.1,1.4,0.4,1.4,6.2,14.5,NA,98,106
Career,NA,,NBA,,864,479,23260,5.7,13.8,0.41,2.3,6.7,0.349,3.3,7.1,0.467,3.2,3.9,0.82,1.7,7.5,9.2,3.2,2.1,0.7,2.2,5.3,16.8,NA,108,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,261,246,7417,6.1,15.3,0.398,1.7,5.3,0.312,4.4,10,0.445,3.4,4.2,0.809,2.5,6.8,9.3,4,2.3,0.8,2.7,5,17.3,NA,102,105
2 seasons,NA,NOH,NBA,,152,2,3871,4.7,12,0.394,2.7,7.7,0.354,2,4.3,0.463,2.6,3.1,0.823,1,8.6,9.5,2.7,1.4,0.6,1.8,5.8,14.7,NA,108,108
2 seasons,NA,MIA,NBA,,138,82,3833,4.8,11.4,0.417,3,7.6,0.39,1.8,3.8,0.471,1.8,2.2,0.811,1.4,8,9.3,2.5,1.7,0.6,1.6,5.4,14.3,NA,114,104
2 seasons,NA,MEM,NBA,,132,100,3833,6.9,15.6,0.44,2.3,6.5,0.357,4.5,9.1,0.498,5.2,6.2,0.839,1.9,6.7,8.6,2.9,2.6,0.9,2.5,5.3,21.2,NA,113,102
1 season,NA,BOS,NBA,,74,2,1821,5,12,0.418,3.1,8.1,0.38,1.9,3.9,0.496,2.7,3.3,0.809,0.9,8.5,9.3,3.3,2.1,0.6,1.9,5.3,15.8,NA,114,98
1 season,NA,HOU,NBA,,58,47,1646,6.2,14.1,0.439,1.5,4.6,0.326,4.7,9.4,0.495,3.9,4.7,0.826,1.7,7.5,9.2,3.5,2.5,0.3,2.6,4.4,17.8,NA,110,102
1 season,NA,IND,NBA,,49,0,839,4.9,14.6,0.336,4,12.8,0.316,0.8,1.8,0.483,0.7,0.9,0.733,0.6,8.3,8.9,2.1,1.4,0.4,1.4,6.2,14.5,NA,98,106
