,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1996-97,20,XAVIER,29,780,130,232,6,32,121,155,,226,40,49,15,60,75,387,.560,.188,.781,26.9,13.3,7.8,1.4
1997-98,21,XAVIER,30,,145,261,19,59,150,182,,253,39,63,16,,,459,.556,.322,.824,,15.3,8.4,1.3
1998-99,22,XAVIER,36,1268,191,391,48,131,179,220,,322,84,102,34,118,123,609,.488,.366,.814,35.2,16.9,8.9,2.3
Career,,,95,2048,466,884,73,222,450,557,,801,163,214,65,178,198,1455,.527,.329,.808,31.5,15.3,8.4,1.7
