,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,DEN,NBA,SF,82,2255,,,92%,8%,,+0.9,+7.4,41,21,79,19,57,0,372,17,44
2001-02,25,DEN,NBA,SF,73,2238,,1%,43%,54%,2%,-5.8,+1.7,59,25,76,21,78,0,410,11,56
2002-03,26,TOT,NBA,SF,83,2518,,11%,85%,4%,,-3.2,+1.1,61,40,74,18,89,0,403,18,38
2002-03,26,DEN,NBA,SF,25,872,,30%,68%,2%,,-12.5,-3.9,27,20,20,7,29,0,161,9,24
2002-03,26,HOU,NBA,SF,58,1646,,1%,94%,5%,,+1.6,0.0,34,20,54,11,60,0,242,9,14
2003-04,27,MEM,NBA,SG,82,2451,1%,67%,32%,,,+3.6,+2.0,36,40,85,24,116,0,282,25,54
2004-05,28,MEM,NBA,SF,50,1382,,31%,59%,10%,,-2.4,-8.1,23,18,42,17,24,0,212,3,21
2005-06,29,MIA,NBA,SF,67,1914,,3%,97%,,,+5.7,+2.8,32,9,80,9,16,31,208,5,10
2006-07,30,MIA,NBA,SF,71,1919,,17%,77%,6%,,-0.3,+0.7,24,11,99,11,29,50,216,9,16
2007-08,31,BOS,NBA,PF,74,1821,,,42%,57%,1%,+5.6,-11.0,32,14,89,12,36,28,266,8,13
2008-09,32,NOH,NBA,SG,75,2140,,69%,30%,,,+1.3,-1.3,32,18,93,15,53,31,197,11,20
2009-10,33,NOH,NBA,SF,77,1731,,22%,75%,3%,,-2.5,+0.7,30,7,107,8,21,29,261,6,11
2010-11,34,IND,NBA,SF,49,839,,1%,60%,40%,,-4.2,-3.6,11,1,52,7,6,6,88,1,2
Career,,,NBA,,783,21208,,22%,63%,15%,,+0.1,0.0,381,204,876,161,525,175,2915,114,285
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,180,5365,,5%,68%,26%,1%,-4.1,+3.2,127,66,175,47,164,0,943,37,124
2 seasons,,NOH,NBA,,152,3871,,48%,50%,2%,,-0.4,-0.4,62,25,200,23,74,60,458,17,31
2 seasons,,MIA,NBA,,138,3833,,10%,87%,3%,,+2.7,+1.7,56,20,179,20,45,81,424,14,26
2 seasons,,MEM,NBA,,132,3833,1%,54%,42%,4%,,+1.4,-1.6,59,58,127,41,140,0,494,28,75
1 season,,BOS,NBA,,74,1821,,,42%,57%,1%,+5.6,-11.0,32,14,89,12,36,28,266,8,13
1 season,,HOU,NBA,,58,1646,,1%,94%,5%,,+1.6,0.0,34,20,54,11,60,0,242,9,14
1 season,,IND,NBA,,49,839,,1%,60%,40%,,-4.2,-3.6,11,1,52,7,6,6,88,1,2
