,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,25,MEM,NBA,SF,7,279,.421,13.3,.833,.140,.289,.158,.246,.167,.463,.625,.545,.500,.250,.211,.386,.035,3,1.000,.105,.000,0,0
2017-18,31,SAS,NBA,PF,5,160,.400,13.5,.723,.169,.215,.138,.200,.277,.468,.727,.500,.333,.308,.222,.409,.123,6,1.000,.222,.250,0,0
2018-19,32,SAS,NBA,PF,7,179,.400,13.2,.729,.157,.257,.229,.086,.271,.392,.545,.389,.313,.333,.421,.450,.014,0,.875,.158,1.000,0,0
Career,,,NBA,,19,618,.410,13.3,.775,.153,.261,.173,.189,.225,.446,.632,.492,.395,.277,.286,.407,.052,9,.938,.161,.444,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,12,339,.400,13.3,.726,.163,.237,.185,.141,.274,.429,.636,.438,.320,.316,.324,.429,.067,6,.917,.189,.571,0,0
1 season,,MEM,NBA,,7,279,.421,13.3,.833,.140,.289,.158,.246,.167,.463,.625,.545,.500,.250,.211,.386,.035,3,1.000,.105,.000,0,0
