,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,20,MEM,NBA,SF,78,2103,,1%,84%,16%,,-3.2,+5.2,37,46,87,24,93,5,221,23,53
2007-08,21,MEM,NBA,SF,81,3000,,,62%,38%,,-8.5,-7.2,71,80,114,17,134,19,364,27,50
2008-09,22,MEM,NBA,SF,79,2945,,,85%,15%,,-7.7,-7.6,70,76,102,25,153,10,307,26,82
2009-10,23,MEM,NBA,SF,80,3175,,,85%,15%,,0.0,+8.0,54,67,97,22,192,6,336,37,92
2010-11,24,MEM,NBA,SF,54,2152,,,90%,10%,,+3.1,+1.3,58,45,60,15,91,3,338,17,42
2011-12,25,MEM,NBA,SF,65,2422,,,83%,17%,,+2.3,-0.2,62,63,56,15,113,6,329,25,67
2012-13,26,TOT,NBA,SF,75,2687,,,80%,20%,,+4.4,+4.3,91,68,69,23,126,9,443,28,84
2012-13,26,MEM,NBA,SF,42,1541,,,94%,6%,,+5.6,+1.5,53,36,34,9,70,8,242,15,56
2012-13,26,TOR,NBA,SF,33,1146,,,62%,38%,,+2.7,+6.1,38,32,35,14,56,1,201,13,28
2013-14,27,TOT,NBA,SF,73,2531,,8%,77%,15%,,-1.8,-2.9,87,96,71,24,157,6,469,28,79
2013-14,27,TOR,NBA,SF,18,639,,1%,74%,24%,1%,-1.1,-5.6,18,28,13,9,37,3,97,7,24
2013-14,27,SAC,NBA,SF,55,1892,,11%,78%,11%,,-2.0,+2.3,69,68,58,15,120,3,372,21,55
2014-15,28,SAC,NBA,SF,68,2408,,8%,88%,4%,,-2.2,+4.0,89,68,67,17,147,8,562,29,62
2015-16,29,SAC,NBA,SF,70,2379,,1%,76%,24%,,-2.3,+1.3,47,69,94,11,95,6,281,19,60
2016-17,30,SAC,NBA,SF,30,1013,,2%,60%,38%,,+3.1,+9.5,36,25,40,8,61,4,188,17,23
2017-18,31,SAS,NBA,PF,57,1231,,,14%,84%,1%,+2.3,-1.0,43,16,57,10,70,3,174,14,25
2018-19,32,SAS,NBA,PF,69,1842,,,31%,69%,,+3.8,+3.1,62,37,69,11,68,13,421,18,35
2019-20,33,SAS,NBA,PF,60,1287,,,1%,93%,6%,-1.6,+0.4,27,33,51,7,50,7,233,9,16
Career,,,NBA,,939,31175,,1%,71%,27%,,-1.1,+0.8,834,789,1034,229,1550,105,4666,317,770
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MEM,NBA,,479,17338,,,82%,18%,,-2.0,-0.2,405,413,550,127,846,57,2137,170,442
4 seasons,,SAC,NBA,,223,7692,,6%,78%,16%,,-1.5,+3.5,241,230,259,51,423,21,1403,86,200
3 seasons,,SAS,NBA,,186,4360,,,17%,80%,2%,+1.8,+1.2,132,86,177,28,188,23,828,41,76
2 seasons,,TOR,NBA,,51,1785,,,66%,33%,,+1.4,+1.9,56,60,48,23,93,4,298,20,52
